;timestamp;Ladezustand;Batterie (Laden);Batterie (Entladen);Netzeinspeisung;Netzbezug;Solarproduktion Tracker 1;Solarproduktion Tracker 2;Solarproduktion Tracker 3;Solarproduktion;Hausverbrauch
;2023-03-16 22:45;91;0;0;0;75;0;0;0;0;75
;2023-03-16 23:00;0;0;0;0;75;0;0;0;0;75
;2023-03-16 23:15;0;0;0;0;110;0;0;0;0;110
;2023-03-16 23:30;0;0;0;0;61;0;0;0;0;61
;2023-03-16 23:45;0;0;0;0;50;0;0;0;0;50
;2023-03-17 00:00;0;0;0;0;57;0;0;0;0;57
;2023-03-17 00:15;0;0;0;0;72;0;0;0;0;72
;2023-03-17 00:30;0;0;0;0;33;0;0;0;0;33
;2023-03-17 00:45;0;0;0;0;31;0;0;0;0;31
;2023-03-17 01:00;0;0;0;0;24;0;0;0;0;24
;2023-03-17 01:15;0;0;0;0;19;0;0;0;0;19
;2023-03-17 01:30;0;0;0;0;22;0;0;0;0;22
;2023-03-17 01:45;0;0;0;0;28;0;0;0;0;28
;2023-03-17 02:00;0;0;0;0;17;0;0;0;0;17
;2023-03-17 02:15;0;0;0;0;24;0;0;0;0;24
;2023-03-17 02:30;0;0;0;0;32;0;0;0;0;32
;2023-03-17 02:45;0;0;0;0;33;0;0;0;0;33
;2023-03-17 03:00;0;0;0;0;32;0;0;0;0;32
;2023-03-17 03:15;0;0;0;0;30;0;0;0;0;30
;2023-03-17 03:30;0;0;0;0;26;0;0;0;0;26
;2023-03-17 03:45;0;0;0;0;20;0;0;0;0;20
;2023-03-17 04:00;0;0;0;0;17;0;0;0;0;17
;2023-03-17 04:15;0;0;0;0;23;0;0;0;0;23
;2023-03-17 04:30;0;0;0;0;30;0;0;0;0;30
;2023-03-17 04:45;0;0;0;0;29;0;0;0;0;29
;2023-03-17 05:00;0;0;0;0;17;0;0;0;0;17
;2023-03-17 05:15;0;0;0;0;17;0;0;0;0;17
;2023-03-17 05:30;0;0;0;0;30;0;0;0;0;30
;2023-03-17 05:45;0;0;0;0;20;0;0;0;0;20
;2023-03-17 06:00;0;0;0;0;26;0;0;0;0;26
;2023-03-17 06:15;0;0;0;0;41;0;0;0;0;41
;2023-03-17 06:30;0;0;0;0;38;0;0;0;0;38
;2023-03-17 06:45;0;0;0;0;32;0;0;0;0;32
;2023-03-17 07:00;0;0;0;0;32;0;0;0;0;32
;2023-03-17 07:15;0;0;0;0;38;0;0;0;0;38
;2023-03-17 07:30;0;0;0;0;21;0;0;0;0;21
;2023-03-17 07:45;0;0;0;0;16;0;0;0;0;16
;2023-03-17 08:00;0;0;0;0;26;1;1;0;2;26
;2023-03-17 08:15;0;0;0;0;32;2;2;0;4;32
;2023-03-17 08:30;0;0;0;0;16;0;3;0;3;16
;2023-03-17 08:45;0;0;0;0;0;0;0;0;0;0
;2023-03-17 09:00;91;0;41;0;28;30;27;0;58;103
;2023-03-17 09:15;91;26;9;1;1;50;44;0;95;41
;2023-03-17 09:30;91;69;0;0;0;69;62;0;131;18
;2023-03-17 09:45;92;52;39;9;9;77;67;0;144;86
;2023-03-17 10:00;92;75;38;2;2;87;76;0;162;80
;2023-03-17 10:15;93;119;0;0;0;105;93;0;198;33
;2023-03-17 10:30;94;144;0;1;1;123;108;0;232;40
;2023-03-17 10:45;92;32;254;2;2;141;123;0;264;437
;2023-03-17 11:00;93;94;46;2;2;164;139;0;303;202
;2023-03-17 11:15;94;175;0;1;1;210;169;0;379;151
;2023-03-17 11:30;86;25;693;3;117;195;162;0;358;1080
;2023-03-17 11:45;83;29;337;7;7;178;142;0;319;577
;2023-03-17 12:00;82;56;186;5;5;188;151;0;339;418
;2023-03-17 12:15;82;132;106;6;6;253;187;0;440;359
;2023-03-17 12:30;85;316;5;4;4;305;240;0;544;174
;2023-03-17 12:45;86;200;76;4;4;314;252;0;566;387
;2023-03-17 13:00;90;261;18;11;13;338;289;0;627;328
;2023-03-17 13:15;91;220;36;22;31;312;283;0;595;362
;2023-03-17 13:30;94;270;4;29;29;295;270;0;565;238
;2023-03-17 13:45;96;486;0;6;6;307;281;0;588;40
;2023-03-17 14:00;99;269;0;255;0;344;305;0;649;62
;2023-03-17 14:15;100;18;9;137;3;325;299;0;624;429
;2023-03-17 14:30;100;0;0;433;0;345;332;0;677;192
;2023-03-17 14:45;100;0;0;376;0;308;298;0;607;182
;2023-03-17 15:00;100;0;0;648;0;378;367;0;745;42
;2023-03-17 15:15;100;0;3;709;0;465;452;0;917;149
;2023-03-17 15:30;100;0;0;478;0;474;462;0;936;397
;2023-03-17 15:45;100;0;0;671;0;462;451;0;914;183
;2023-03-17 16:00;100;0;0;655;0;428;417;0;845;133
;2023-03-17 16:15;100;0;0;419;0;315;308;0;623;153
;2023-03-17 16:30;100;0;0;608;0;419;410;0;829;165
;2023-03-17 16:45;100;0;0;378;0;268;262;0;529;105
;2023-03-17 17:00;100;0;0;304;0;210;204;0;414;67
;2023-03-17 17:15;100;0;10;279;1;217;211;0;428;115
;2023-03-17 17:30;99;0;0;184;0;160;156;0;316;91
;2023-03-17 17:45;91;0;762;115;340;244;239;0;483;1402
;2023-03-17 18:00;80;25;1011;2;505;190;186;0;376;1796
;2023-03-17 18:15;79;222;279;6;133;202;198;0;399;524
;2023-03-17 18:30;80;82;0;0;0;91;88;0;178;47
;2023-03-17 18:45;80;12;30;7;20;49;45;0;93;73
;2023-03-17 19:00;80;0;9;2;2;28;25;0;52;34
;2023-03-17 19:15;79;0;60;2;4;13;11;0;25;50
;2023-03-17 19:30;79;0;57;1;3;4;1;0;4;33
;2023-03-17 19:45;77;1;68;4;13;0;0;0;0;56
;2023-03-17 20:00;76;0;65;1;2;0;0;0;0;44
;2023-03-17 20:15;76;0;79;2;2;0;0;0;0;56
;2023-03-17 20:30;75;0;60;1;2;0;0;0;0;37
;2023-03-17 20:45;75;0;51;1;7;0;0;0;0;36
;2023-03-17 21:00;74;0;50;2;8;0;0;0;0;35
;2023-03-17 21:15;74;0;49;2;9;0;0;0;0;35
;2023-03-17 21:30;73;0;53;1;6;0;0;0;0;36
;2023-03-17 21:45;72;0;60;1;3;0;0;0;0;38
;2023-03-17 22:00;72;0;67;1;1;0;0;0;0;43
;2023-03-17 22:15;71;0;73;0;0;0;0;0;0;49
;2023-03-17 22:30;70;0;76;0;0;0;0;0;0;51
;2023-03-17 22:45;69;0;81;2;2;0;0;0;0;57
;2023-03-17 23:00;69;0;88;0;0;0;0;0;0;63
;2023-03-17 23:15;67;0;80;1;1;0;0;0;0;55
;2023-03-17 23:30;66;0;20;4;26;0;0;0;0;34
;2023-03-17 23:45;66;0;4;2;22;0;0;0;0;22
;2023-03-18 00:00;66;0;57;1;3;0;0;0;0;36
;2023-03-18 00:15;65;0;5;1;20;0;0;0;0;22
;2023-03-18 00:30;65;0;0;0;20;0;0;0;0;20
;2023-03-18 00:45;65;0;9;2;24;0;0;0;0;27
;2023-03-18 01:00;65;0;0;0;23;0;0;0;0;23
;2023-03-18 01:15;65;0;0;0;16;0;0;0;0;16
;2023-03-18 01:30;65;0;19;3;18;0;0;0;0;26
;2023-03-18 01:45;64;0;68;1;1;0;0;0;0;44
;2023-03-18 02:00;64;0;37;2;15;0;0;0;0;33
;2023-03-18 02:15;64;0;33;3;16;0;0;0;0;32
;2023-03-18 02:30;63;0;50;2;10;0;0;0;0;37
;2023-03-18 02:45;63;0;36;1;9;0;0;0;0;30
;2023-03-18 03:00;63;0;0;0;17;0;0;0;0;17
;2023-03-18 03:15;63;0;0;0;18;0;0;0;0;18
;2023-03-18 03:30;62;0;14;5;25;0;0;0;0;30
;2023-03-18 03:45;62;0;0;0;16;0;0;0;0;16
;2023-03-18 04:00;62;0;0;0;16;0;0;0;0;16
;2023-03-18 04:15;62;0;7;2;23;0;0;0;0;25
;2023-03-18 04:30;62;0;7;2;22;0;0;0;0;24
;2023-03-18 04:45;62;0;0;0;17;0;0;0;0;17
;2023-03-18 05:00;62;0;8;2;23;0;0;0;0;26
;2023-03-18 05:15;62;0;30;2;25;0;0;0;0;43
;2023-03-18 05:30;61;0;36;2;15;0;0;0;0;34
;2023-03-18 05:45;61;0;24;1;20;0;0;0;0;31
;2023-03-18 06:00;61;0;31;3;17;0;0;0;0;33
;2023-03-18 06:15;60;0;41;1;9;0;0;0;0;31
;2023-03-18 06:30;60;0;0;0;16;0;0;0;0;16
;2023-03-18 06:45;60;0;0;0;16;0;0;0;0;16
;2023-03-18 07:00;60;0;7;2;25;0;0;0;0;28
;2023-03-18 07:15;60;0;0;0;19;0;0;0;0;19
;2023-03-18 07:30;60;0;0;0;61;0;0;0;0;61
;2023-03-18 07:45;56;0;254;1;28;1;0;0;1;262
;2023-03-18 08:00;54;0;227;1;5;10;1;0;11;212
;2023-03-18 08:15;51;0;207;4;7;16;11;0;27;209
;2023-03-18 08:30;50;0;129;3;3;24;18;0;42;146
;2023-03-18 08:45;48;0;150;3;3;35;29;0;63;182
;2023-03-18 09:00;46;0;100;3;3;38;32;0;70;136
;2023-03-18 09:15;45;0;106;2;2;34;29;0;63;135
;2023-03-18 09:30;43;1;201;8;15;37;31;0;67;235
;2023-03-18 09:45;43;0;0;2;2;39;33;0;72;38
;2023-03-18 10:00;43;0;0;3;3;40;33;0;73;21
;2023-03-18 10:15;43;12;0;1;1;51;40;0;90;24
;2023-03-18 10:30;42;34;142;10;10;73;53;0;126;188
;2023-03-18 10:45;37;0;449;3;3;96;65;0;161;568
;2023-03-18 11:00;34;58;221;4;3;122;77;0;199;317
;2023-03-18 11:15;37;160;0;3;3;150;94;0;243;37
;2023-03-18 11:30;39;198;0;3;3;182;113;0;294;47
;2023-03-18 11:45;42;265;0;2;2;214;146;0;361;45
;2023-03-18 12:00;45;311;0;3;3;246;170;0;415;51
;2023-03-18 12:15;49;373;0;4;4;278;203;0;482;53
;2023-03-18 12:30;53;402;11;3;4;306;230;0;536;88
;2023-03-18 12:45;53;104;85;2;3;341;265;0;606;531
;2023-03-18 13:00;52;10;77;10;10;348;272;0;621;628
;2023-03-18 13:15;54;207;49;20;19;373;305;0;678;460
;2023-03-18 13:30;56;273;28;15;16;391;331;0;722;419
;2023-03-18 13:45;60;330;27;23;23;406;351;0;757;391
;2023-03-18 14:00;65;563;27;5;6;426;367;0;793;191
;2023-03-18 14:15;73;685;12;4;2;432;380;0;811;71
;2023-03-18 14:30;81;768;0;1;1;437;418;0;856;19
;2023-03-18 14:45;88;799;0;1;1;453;441;0;894;22
;2023-03-18 15:00;96;771;0;1;1;436;423;0;860;19
;2023-03-18 15:15;99;432;0;389;0;460;448;0;908;17
;2023-03-18 15:30;100;22;0;799;0;456;443;0;898;17
;2023-03-18 15:45;100;0;0;775;0;430;417;0;848;17
;2023-03-18 16:00;100;0;0;730;0;407;394;0;801;17
;2023-03-18 16:15;100;0;18;528;7;459;446;0;905;344
;2023-03-18 16:30;100;0;0;365;0;466;451;0;917;495
;2023-03-18 16:45;99;0;27;198;1;346;336;0;682;461
;2023-03-18 17:00;99;0;0;455;0;278;269;0;547;46
;2023-03-18 17:15;99;0;0;183;0;136;130;0;266;46
;2023-03-18 17:30;99;0;0;331;0;206;198;0;404;31
;2023-03-18 17:45;99;0;7;566;1;336;326;0;662;56
;2023-03-18 18:00;97;41;203;21;16;210;203;0;413;522
;2023-03-18 18:15;98;86;79;25;31;196;190;0;386;336
;2023-03-18 18:30;98;157;16;9;9;188;181;0;369;176
;2023-03-18 18:45;99;53;0;1;1;65;64;0;128;32
;2023-03-18 19:00;99;0;6;2;2;21;19;0;40;22
;2023-03-18 19:15;98;0;104;3;13;8;6;0;14;95
;2023-03-18 19:30;98;0;50;1;4;3;2;0;5;27
;2023-03-18 19:45;97;0;22;2;17;0;0;0;0;27
;2023-03-18 20:00;97;0;0;0;21;0;0;0;0;21
;2023-03-18 20:15;97;0;31;5;26;0;0;0;0;41
;2023-03-18 20:30;96;0;84;0;0;0;0;0;0;61
;2023-03-18 20:45;95;0;78;0;0;0;0;0;0;53
;2023-03-18 21:00;95;0;77;0;0;0;0;0;0;52
;2023-03-18 21:15;94;0;87;1;1;0;0;0;0;63
;2023-03-18 21:30;93;0;104;0;0;0;0;0;0;80
;2023-03-18 21:45;92;0;104;1;1;0;0;0;0;79
;2023-03-18 22:00;91;0;78;1;2;0;0;0;0;55
;2023-03-18 22:15;90;0;93;0;0;0;0;0;0;69
;2023-03-18 22:30;88;0;80;0;0;0;0;0;0;55
;2023-03-18 22:45;88;0;78;1;1;0;0;0;0;54
;2023-03-18 23:00;87;0;87;1;1;0;0;0;0;62
;2023-03-18 23:15;86;0;84;0;0;0;0;0;0;59
;2023-03-18 23:30;85;0;78;0;0;0;0;0;0;54
;2023-03-18 23:45;84;0;81;1;1;0;0;0;0;57
;2023-03-19 00:00;83;0;88;0;0;0;0;0;0;64
;2023-03-19 00:15;83;0;73;1;1;0;0;0;0;49
;2023-03-19 00:30;82;0;36;0;11;0;0;0;0;34
;2023-03-19 00:45;82;0;34;3;13;0;0;0;0;30
;2023-03-19 01:00;81;0;21;1;16;0;0;0;0;26
;2023-03-19 01:15;81;0;0;0;19;0;0;0;0;19
;2023-03-19 01:30;81;0;5;2;20;0;0;0;0;21
;2023-03-19 01:45;81;0;36;3;15;0;0;0;0;31
;2023-03-19 02:00;81;0;2;0;15;0;0;0;0;16
;2023-03-19 02:15;81;0;0;0;16;0;0;0;0;16
;2023-03-19 02:30;80;0;19;3;18;0;0;0;0;26
;2023-03-19 02:45;80;0;1;0;23;0;0;0;0;23
;2023-03-19 03:00;80;0;16;3;20;0;0;0;0;27
;2023-03-19 03:15;80;0;16;3;26;0;0;0;0;33
;2023-03-19 03:30;79;0;71;0;0;0;0;0;0;47
;2023-03-19 03:45;79;0;28;3;20;0;0;0;0;33
;2023-03-19 04:00;79;0;22;1;20;0;0;0;0;30
;2023-03-19 04:15;77;0;38;3;13;0;0;0;0;33
;2023-03-19 04:30;77;0;33;1;12;0;0;0;0;30
;2023-03-19 04:45;77;0;0;0;16;0;0;0;0;16
;2023-03-19 05:00;77;0;0;0;16;0;0;0;0;16
;2023-03-19 05:15;76;0;25;4;20;0;0;0;0;30
;2023-03-19 05:30;76;0;0;0;18;0;0;0;0;18
;2023-03-19 05:45;76;0;0;0;16;0;0;0;0;16
;2023-03-19 06:00;76;0;10;1;18;0;0;0;0;22
;2023-03-19 06:15;76;0;19;1;17;0;0;0;0;26
;2023-03-19 06:30;73;0;335;1;78;0;0;0;0;391
;2023-03-19 06:45;70;0;270;3;24;0;0;0;0;274
;2023-03-19 07:00;66;0;312;1;1;0;0;0;0;285
;2023-03-19 07:15;63;0;283;2;8;0;0;0;0;266
;2023-03-19 07:30;61;0;182;2;60;0;0;0;0;220
;2023-03-19 07:45;58;0;227;3;9;0;0;0;0;212
;2023-03-19 08:00;55;0;211;1;2;11;3;0;15;196
;2023-03-19 08:15;54;0;151;2;2;19;15;0;34;158
;2023-03-19 08:30;52;0;182;3;3;31;26;0;57;197
;2023-03-19 08:45;50;15;143;2;2;52;48;0;100;181
;2023-03-19 09:00;46;24;286;10;18;81;73;0;153;376
;2023-03-19 09:15;43;14;306;20;57;95;86;0;182;466
;2023-03-19 09:30;43;63;72;18;18;97;87;0;183;148
;2023-03-19 09:45;44;61;33;13;13;77;69;0;146;72
;2023-03-19 10:00;44;61;36;14;14;78;70;0;148;76
;2023-03-19 10:15;44;59;62;16;27;77;72;0;149;117
;2023-03-19 10:30;44;77;49;15;18;119;111;0;230;158
;2023-03-19 10:45;46;133;26;13;13;128;119;0;247;94
;2023-03-19 11:00;46;89;95;14;15;139;127;0;266;226
;2023-03-19 11:15;44;57;217;22;22;145;134;0;279;392
;2023-03-19 11:30;40;69;393;12;45;152;140;0;292;597
;2023-03-19 11:45;32;0;636;9;26;209;187;0;396;995
;2023-03-19 12:00;29;0;298;14;15;237;197;0;434;683
;2023-03-19 12:15;26;0;352;13;13;203;157;0;360;666
;2023-03-19 12:30;22;0;209;14;14;296;216;0;513;669
;2023-03-19 12:45;18;0;350;13;62;189;166;0;355;704
;2023-03-19 13:00;18;0;0;0;346;246;204;0;450;753
;2023-03-19 13:15;17;0;0;0;720;227;197;0;424;1102
;2023-03-19 13:30;17;0;0;0;970;231;187;0;418;1347
;2023-03-19 13:45;17;38;0;6;164;400;334;0;734;795
;2023-03-19 14:00;18;108;0;1;1;452;388;0;840;666
;2023-03-19 14:15;19;119;0;13;232;344;309;0;653;699
;2023-03-19 14:30;23;395;0;7;147;420;401;0;821;502
;2023-03-19 14:45;26;361;92;7;7;359;347;0;707;375
;2023-03-19 15:00;27;181;62;2;2;216;207;0;423;252
;2023-03-19 15:15;29;246;45;3;3;228;218;0;445;189
;2023-03-19 15:30;32;314;0;1;1;203;197;0;400;32
;2023-03-19 15:45;35;317;0;1;1;203;195;0;398;28
;2023-03-19 16:00;40;400;0;1;0;247;239;0;486;30
;2023-03-19 16:15;45;546;0;1;1;318;308;0;626;19
;2023-03-19 16:30;50;467;0;1;1;277;268;0;545;19
;2023-03-19 16:45;53;308;0;1;1;200;193;0;393;31
;2023-03-19 17:00;56;366;0;0;1;226;218;0;445;21
;2023-03-19 17:15;59;203;20;8;11;152;146;0;297;66
;2023-03-19 17:30;60;130;3;4;4;119;113;0;232;56
;2023-03-19 17:45;58;4;183;7;7;41;36;0;77;219
;2023-03-19 18:00;58;0;43;1;2;16;12;0;28;37
;2023-03-19 18:15;56;0;51;1;2;13;10;0;23;39
;2023-03-19 18:30;55;0;64;1;1;6;4;0;10;40
;2023-03-19 18:45;55;0;46;1;3;6;0;0;6;25
;2023-03-19 19:00;55;0;42;1;3;5;0;0;5;21
;2023-03-19 19:15;54;0;55;1;3;3;0;0;3;31
;2023-03-19 19:30;54;0;7;0;17;0;0;0;0;20
;2023-03-19 19:45;53;0;51;3;7;0;0;0;0;36
;2023-03-19 20:00;52;0;80;1;1;0;0;0;0;55
;2023-03-19 20:15;51;0;76;2;3;0;0;0;0;53
;2023-03-19 20:30;51;0;59;1;3;0;0;0;0;37
;2023-03-19 20:45;50;0;65;1;2;0;0;0;0;43
;2023-03-19 21:00;49;0;81;0;0;0;0;0;0;58
;2023-03-19 21:15;49;0;76;0;0;0;0;0;0;52
;2023-03-19 21:30;48;0;78;0;0;0;0;0;0;52
;2023-03-19 21:45;46;0;86;1;1;0;0;0;0;62
;2023-03-19 22:00;45;0;81;1;1;0;0;0;0;57
;2023-03-19 22:15;44;0;70;0;0;0;0;0;0;46
;2023-03-19 22:30;44;0;65;1;1;0;0;0;0;42
;2023-03-19 22:45;43;0;75;1;1;0;0;0;0;51
;2023-03-19 23:00;42;0;66;0;1;0;0;0;0;42
;2023-03-19 23:15;42;0;44;1;8;0;0;0;0;34
;2023-03-19 23:30;41;0;27;3;17;0;0;0;0;31
;2023-03-19 23:45;41;0;31;1;13;0;0;0;0;29
;2023-03-20 00:00;40;0;0;0;19;0;0;0;0;19
;2023-03-20 00:15;40;0;0;0;19;0;0;0;0;19
;2023-03-20 00:30;39;0;43;3;11;0;0;0;0;35
;2023-03-20 00:45;39;0;34;2;16;0;0;0;0;34
;2023-03-20 01:00;39;0;19;3;23;0;0;0;0;32
;2023-03-20 01:15;38;0;39;2;15;0;0;0;0;36
;2023-03-20 01:30;37;0;69;0;0;0;0;0;0;45
;2023-03-20 01:45;37;0;12;3;23;0;0;0;0;27
;2023-03-20 02:00;37;0;0;0;22;0;0;0;0;22
;2023-03-20 02:15;37;0;14;3;20;0;0;0;0;25
;2023-03-20 02:30;37;0;0;0;24;0;0;0;0;24
;2023-03-20 02:45;37;0;4;2;21;0;0;0;0;22
;2023-03-20 03:00;35;0;85;0;0;0;0;0;0;60
;2023-03-20 03:15;34;0;59;3;12;0;0;0;0;53
;2023-03-20 03:30;33;0;58;1;3;0;0;0;0;38
;2023-03-20 03:45;33;0;58;1;3;0;0;0;0;36
;2023-03-20 04:00;32;0;62;1;2;0;0;0;0;39
;2023-03-20 04:15;31;0;70;0;0;0;0;0;0;46
;2023-03-20 04:30;31;0;36;2;15;0;0;0;0;33
;2023-03-20 04:45;31;0;33;3;18;0;0;0;0;33
;2023-03-20 05:00;30;0;33;3;17;0;0;0;0;32
;2023-03-20 05:15;30;0;32;3;18;0;0;0;0;33
;2023-03-20 05:30;29;0;31;2;17;0;0;0;0;31
;2023-03-20 05:45;29;0;0;0;23;0;0;0;0;23
;2023-03-20 06:00;29;0;0;0;16;0;0;0;0;16
;2023-03-20 06:15;29;0;0;0;16;0;0;0;0;16
;2023-03-20 06:30;29;0;0;0;16;0;0;0;0;16
;2023-03-20 06:45;29;0;0;0;17;0;0;0;0;17
;2023-03-20 07:00;29;0;11;2;25;0;0;0;0;29
;2023-03-20 07:15;29;0;32;5;17;0;0;0;0;30
;2023-03-20 07:30;29;0;11;1;15;0;0;0;0;20
;2023-03-20 07:45;23;0;452;1;43;0;0;0;0;468
;2023-03-20 08:00;19;0;336;2;7;12;4;0;16;326
;2023-03-20 08:15;14;0;340;2;2;18;14;0;31;337
;2023-03-20 08:30;12;0;222;2;2;21;16;0;37;224
;2023-03-20 08:45;9;0;180;3;3;32;28;0;60;201
;2023-03-20 09:00;8;0;83;2;100;36;32;0;68;219
;2023-03-20 09:15;8;0;0;1;30;42;37;0;79;72
;2023-03-20 09:30;8;46;0;1;1;62;55;0;116;25
;2023-03-20 09:45;9;81;0;1;1;81;74;0;156;30
;2023-03-20 10:00;10;129;0;0;0;104;93;0;197;23
;2023-03-20 10:15;12;161;12;6;6;132;121;0;253;57
;2023-03-20 10:30;14;172;4;4;4;131;121;0;252;36
;2023-03-20 10:45;17;234;0;1;1;164;154;0;318;33
;2023-03-20 11:00;19;259;0;1;1;172;157;0;329;20
;2023-03-20 11:15;22;286;0;0;1;186;170;0;356;19
;2023-03-20 11:30;26;312;0;1;1;210;188;0;398;34
;2023-03-20 11:45;29;285;0;8;8;248;154;0;402;65
;2023-03-20 12:00;31;254;53;14;19;238;158;0;395;143
;2023-03-20 12:15;34;373;36;4;4;330;182;0;511;117
;2023-03-20 12:30;40;522;0;1;1;352;281;0;632;50
;2023-03-20 12:45;43;327;0;1;1;219;205;0;425;44
;2023-03-20 13:00;42;47;154;37;37;188;176;0;365;422
;2023-03-20 13:15;42;119;80;24;23;153;145;0;298;212
;2023-03-20 13:30;45;295;61;7;14;207;194;0;401;119
;2023-03-20 13:45;50;452;7;12;12;323;264;0;586;80
;2023-03-20 14:00;49;160;225;13;14;213;200;0;413;426
;2023-03-20 14:15;46;20;204;19;18;177;168;0;344;483
;2023-03-20 14:30;46;56;92;21;34;229;218;0;447;442
;2023-03-20 14:45;49;239;17;16;16;282;271;0;553;274
;2023-03-20 15:00;52;373;0;1;2;239;228;0;467;39
;2023-03-20 15:15;55;332;0;2;2;214;205;0;419;34
;2023-03-20 15:30;60;353;3;11;9;247;238;0;484;75
;2023-03-20 15:45;62;249;0;1;1;168;159;0;326;27
;2023-03-20 16:00;65;269;0;1;1;190;181;0;371;50
;2023-03-20 16:15;69;324;0;1;1;201;193;0;394;19
;2023-03-20 16:30;76;768;0;33;2;450;440;0;890;19
;2023-03-20 16:45;85;867;0;1;1;494;482;0;976;36
;2023-03-20 17:00;93;707;0;2;2;412;400;0;812;37
;2023-03-20 17:15;97;248;0;389;0;369;360;0;729;31
;2023-03-20 17:30;100;12;0;565;0;332;324;0;656;30
;2023-03-20 17:45;100;0;0;401;0;247;240;0;487;42
;2023-03-20 18:00;100;0;0;277;0;174;168;0;342;27
;2023-03-20 18:15;100;0;0;337;0;207;201;0;408;30
;2023-03-20 18:30;100;0;0;431;0;252;246;0;498;25
;2023-03-20 18:45;100;0;0;182;0;112;134;0;246;28
;2023-03-20 19:00;100;0;0;49;0;49;54;0;103;19
;2023-03-20 19:15;100;0;20;15;5;31;25;0;56;34
;2023-03-20 19:30;99;0;78;1;1;8;5;0;13;55
;2023-03-20 19:45;98;0;73;1;1;2;0;0;2;46
;2023-03-20 20:00;97;2;101;9;25;0;0;0;0;91
;2023-03-20 20:15;96;0;70;2;9;0;0;0;0;56
;2023-03-20 20:30;96;0;63;1;4;0;0;0;0;44
;2023-03-20 20:45;95;0;31;2;16;0;0;0;0;31
;2023-03-20 21:00;95;0;30;4;19;0;0;0;0;32
;2023-03-20 21:15;94;0;80;2;6;0;0;0;0;64
;2023-03-20 21:30;93;0;126;1;1;0;0;0;0;101
;2023-03-20 21:45;92;0;130;1;1;0;0;0;0;106
;2023-03-20 22:00;90;0;143;1;1;0;0;0;0;118
;2023-03-20 22:15;88;0;151;1;1;0;0;0;0;126
;2023-03-20 22:30;86;0;138;1;1;0;0;0;0;113
;2023-03-20 22:45;85;0;138;2;2;0;0;0;0;113
;2023-03-20 23:00;84;0;109;1;1;0;0;0;0;85
;2023-03-20 23:15;83;0;76;1;1;0;0;0;0;51
;2023-03-20 23:30;83;0;68;1;1;0;0;0;0;44
;2023-03-20 23:45;82;0;61;1;5;0;0;0;0;41
;2023-03-21 00:00;81;0;48;2;9;0;0;0;0;35
;2023-03-21 00:15;81;0;53;2;6;0;0;0;0;35
;2023-03-21 00:30;80;0;31;2;18;0;0;0;0;31
;2023-03-21 00:45;80;0;13;3;23;0;0;0;0;28
;2023-03-21 01:00;80;0;10;2;21;0;0;0;0;25
;2023-03-21 01:15;80;0;0;0;22;0;0;0;0;22
;2023-03-21 01:30;80;0;0;0;21;0;0;0;0;21
;2023-03-21 01:45;80;0;21;4;19;0;0;0;0;27
;2023-03-21 02:00;79;0;10;1;25;0;0;0;0;30
;2023-03-21 02:15;79;0;22;3;15;0;0;0;0;24
;2023-03-21 02:30;79;0;0;0;16;0;0;0;0;16
;2023-03-21 02:45;79;0;8;2;17;0;0;0;0;20
