;timestamp;Ladezustand;Batterie (Laden);Batterie (Entladen);Netzeinspeisung;Netzbezug;Solarproduktion Tracker 1;Solarproduktion Tracker 2;Solarproduktion Tracker 3;Solarproduktion;Hausverbrauch
;2023-05-01 07:15;75;0;57;1;3;10;4;0;14;42
;2023-05-01 07:30;75;0;26;1;1;20;16;0;37;35
;2023-05-01 07:45;74;0;16;1;1;28;22;0;50;41
;2023-05-01 08:00;74;0;0;2;2;33;29;0;61;25
;2023-05-01 08:15;74;0;0;3;3;36;32;0;68;21
;2023-05-01 08:30;74;5;0;2;2;48;44;0;92;31
;2023-05-01 08:45;73;22;145;5;5;63;58;0;121;199
;2023-05-01 09:00;73;49;9;2;2;62;56;0;119;34
;2023-05-01 09:15;74;59;0;1;1;69;63;0;131;23
;2023-05-01 09:30;75;87;0;0;0;85;78;0;164;29
;2023-05-01 09:45;77;188;0;0;0;133;124;0;257;18
;2023-05-01 10:00;79;167;0;0;0;123;113;0;236;21
;2023-05-01 10:15;80;117;22;9;9;113;106;0;219;80
;2023-05-01 10:30;82;177;0;1;1;137;127;0;265;43
;2023-05-01 10:45;84;197;0;1;1;171;159;0;330;85
;2023-05-01 11:00;87;262;0;0;0;193;178;0;371;59
;2023-05-01 11:15;91;292;0;0;0;210;195;0;405;62
;2023-05-01 11:30;94;304;0;0;0;201;186;0;387;29
;2023-05-01 11:45;96;248;0;0;0;174;162;0;337;39
;2023-05-01 12:00;96;278;0;1;1;192;179;0;371;43
;2023-05-01 12:15;99;256;0;54;0;211;197;0;409;48
;2023-05-01 12:30;100;7;0;250;0;176;162;0;338;42
;2023-05-01 12:45;100;0;0;277;0;180;168;0;348;33
;2023-05-01 13:00;100;0;0;310;0;201;186;0;387;38
;2023-05-01 13:15;100;0;0;336;0;217;202;0;419;44
;2023-05-01 13:30;100;0;0;402;0;247;230;0;477;33
;2023-05-01 13:45;100;0;0;561;0;330;308;0;639;30
;2023-05-01 14:00;100;0;0;536;0;356;335;0;691;106
;2023-05-01 14:15;100;0;0;598;0;343;324;0;667;20
;2023-05-01 14:30;100;0;0;194;0;130;120;0;250;19
;2023-05-01 14:45;100;0;1;109;0;89;83;0;172;27
;2023-05-01 15:00;100;0;0;389;0;234;221;0;455;23
;2023-05-01 15:15;100;0;0;397;0;234;223;0;458;19
;2023-05-01 15:30;100;0;0;350;0;212;201;0;413;22
;2023-05-01 15:45;99;0;7;302;2;207;197;0;405;71
;2023-05-01 16:00;99;0;2;206;0;141;129;0;270;29
;2023-05-01 16:15;99;0;0;185;0;130;120;0;251;29
;2023-05-01 16:30;99;0;0;125;0;108;99;0;206;46
;2023-05-01 16:45;99;0;0;111;0;94;86;0;180;35
;2023-05-01 17:00;99;0;0;107;0;92;84;0;176;34
;2023-05-01 17:15;99;0;0;181;0;134;124;0;258;41
;2023-05-01 17:30;99;0;0;189;0;136;126;0;263;37
;2023-05-01 17:45;99;0;0;170;0;120;112;0;232;27
;2023-05-01 18:00;99;0;0;94;0;82;73;0;155;27
;2023-05-01 18:15;99;0;25;11;1;33;29;0;62;43
;2023-05-01 18:30;98;0;41;0;0;16;14;0;30;37
;2023-05-01 18:45;98;0;46;1;2;12;10;0;22;36
;2023-05-01 19:00;97;0;57;1;1;14;11;0;25;47
;2023-05-01 19:15;97;0;46;1;1;15;11;0;26;37
;2023-05-01 19:30;96;0;60;1;1;9;6;0;15;39
;2023-05-01 19:45;95;0;71;1;2;5;3;0;7;44
;2023-05-01 20:00;94;0;84;0;0;4;0;0;4;60
;2023-05-01 20:15;94;0;79;0;0;2;0;0;2;54
;2023-05-01 20:30;93;0;76;0;0;0;0;0;0;53
;2023-05-01 20:45;92;0;87;1;1;0;0;0;0;63
;2023-05-01 21:00;91;0;79;0;0;0;0;0;0;56
;2023-05-01 21:15;90;0;80;1;1;0;0;0;0;55
;2023-05-01 21:30;88;0;74;1;1;0;0;0;0;49
;2023-05-01 21:45;88;0;79;2;2;0;0;0;0;55
;2023-05-01 22:00;87;0;66;0;0;0;0;0;0;42
;2023-05-01 22:15;86;0;63;0;1;0;0;0;0;40
;2023-05-01 22:30;85;0;71;1;1;0;0;0;0;49
;2023-05-01 22:45;85;0;66;1;1;0;0;0;0;44
;2023-05-01 23:00;84;0;63;1;2;0;0;0;0;39
;2023-05-01 23:15;83;0;64;2;3;0;0;0;0;41
;2023-05-01 23:30;83;0;77;0;0;0;0;0;0;54
;2023-05-01 23:45;82;0;72;0;0;0;0;0;0;49
;2023-05-02 00:00;81;0;24;4;22;0;0;0;0;33
;2023-05-02 00:15;80;0;21;2;29;0;0;0;0;40
;2023-05-02 00:30;80;0;50;2;9;0;0;0;0;38
;2023-05-02 00:45;80;0;33;3;15;0;0;0;0;30
;2023-05-02 01:00;79;0;10;1;23;0;0;0;0;27
;2023-05-02 01:15;79;0;61;3;3;0;0;0;0;37
;2023-05-02 01:30;79;0;4;0;16;0;0;0;0;17
;2023-05-02 01:45;79;0;0;0;17;0;0;0;0;17
;2023-05-02 02:00;77;0;16;3;18;0;0;0;0;24
;2023-05-02 02:15;77;0;13;1;18;0;0;0;0;25
;2023-05-02 02:30;77;0;0;0;17;0;0;0;0;17
;2023-05-02 02:45;77;0;0;0;16;0;0;0;0;16
;2023-05-02 03:00;77;0;8;2;27;0;0;0;0;29
;2023-05-02 03:15;77;0;12;2;22;0;0;0;0;25
;2023-05-02 03:30;77;0;9;3;27;0;0;0;0;30
;2023-05-02 03:45;76;0;46;2;11;0;0;0;0;38
;2023-05-02 04:00;76;0;53;0;8;0;0;0;0;41
;2023-05-02 04:15;75;0;17;3;23;0;0;0;0;30
;2023-05-02 04:30;75;0;13;2;23;0;0;0;0;28
;2023-05-02 04:45;75;0;9;2;21;0;0;0;0;24
;2023-05-02 05:00;75;0;0;0;20;0;0;0;0;20
;2023-05-02 05:15;75;0;0;0;17;0;0;0;0;17
;2023-05-02 05:30;75;0;0;0;17;0;0;0;0;17
;2023-05-02 05:45;75;0;0;0;17;0;0;0;0;17
;2023-05-02 06:00;75;0;0;0;17;0;0;0;0;17
;2023-05-02 06:15;75;0;0;0;16;0;0;0;0;16
;2023-05-02 06:30;75;0;16;1;15;0;2;0;2;22
;2023-05-02 06:45;74;0;47;1;3;7;7;0;13;32
;2023-05-02 07:00;73;0;50;1;2;12;9;0;21;39
;2023-05-02 07:15;73;0;14;3;3;33;28;0;61;41
;2023-05-02 07:30;74;33;0;1;1;62;52;0;114;35
;2023-05-02 07:45;73;14;22;0;1;60;54;0;114;68
;2023-05-02 08:00;71;22;242;1;1;72;66;0;137;317
;2023-05-02 08:15;70;28;165;8;8;63;58;0;121;214
;2023-05-02 08:30;70;49;0;0;0;71;65;0;136;40
;2023-05-02 08:45;71;112;0;1;1;98;90;0;188;29
;2023-05-02 09:00;72;97;0;1;1;87;80;0;167;23
;2023-05-02 09:15;73;108;65;4;6;108;99;0;207;119
;2023-05-02 09:30;75;265;0;0;0;176;165;0;342;25
;2023-05-02 09:45;77;204;17;2;2;189;177;0;365;132
;2023-05-02 10:00;81;272;0;1;1;175;166;0;341;19
;2023-05-02 10:15;82;119;22;7;8;109;102;0;212;69
;2023-05-02 10:30;82;45;0;0;0;60;54;0;114;23
;2023-05-02 10:45;85;228;0;1;1;158;149;0;308;31
;2023-05-02 11:00;87;280;0;1;1;195;184;0;379;48
;2023-05-02 11:15;90;201;0;0;0;150;140;0;290;41
;2023-05-02 11:30;91;109;17;4;4;123;115;0;239;101
;2023-05-02 11:45;92;94;0;31;31;169;161;0;330;189
;2023-05-02 12:00;95;260;0;22;22;201;190;0;391;81
;2023-05-02 12:15;97;357;0;30;30;308;285;0;592;179
;2023-05-02 12:30;99;278;0;71;23;236;219;0;455;75
;2023-05-02 12:45;99;3;56;218;27;178;166;0;344;166
;2023-05-02 13:00;99;0;11;303;5;191;178;0;369;45
;2023-05-02 13:15;99;0;4;230;2;167;155;0;322;61
;2023-05-02 13:30;99;0;0;237;0;159;149;0;308;34
;2023-05-02 13:45;99;0;0;720;0;419;380;0;799;23
;2023-05-02 14:00;99;0;0;691;0;393;372;0;766;23
;2023-05-02 14:15;99;0;4;294;1;207;197;0;403;74
;2023-05-02 14:30;99;0;6;174;1;223;212;0;435;229
;2023-05-02 14:45;99;0;0;488;0;427;416;0;842;300
;2023-05-02 15:00;99;0;1;604;0;541;529;0;1070;402
;2023-05-02 15:15;99;0;0;954;0;655;641;0;1296;269
;2023-05-02 15:30;99;0;0;1121;0;697;681;0;1379;180
;2023-05-02 15:45;99;0;0;449;0;274;267;0;541;45
;2023-05-02 16:00;99;0;0;126;0;109;103;0;212;47
;2023-05-02 16:15;99;0;0;178;0;130;125;0;256;40
;2023-05-02 16:30;99;25;6;65;5;84;78;0;162;43
;2023-05-02 16:45;99;26;8;3;6;62;55;0;117;50
;2023-05-02 17:00;99;66;0;0;0;82;74;0;156;42
;2023-05-02 17:15;100;39;0;153;0;137;128;0;265;32
;2023-05-02 17:30;100;0;0;481;0;285;270;0;555;29
;2023-05-02 17:45;100;0;0;719;0;413;398;0;812;36
;2023-05-02 18:00;100;0;2;808;2;451;436;0;887;25
;2023-05-02 18:15;100;0;0;734;0;411;396;0;807;18
;2023-05-02 18:30;100;0;0;256;0;168;160;0;328;33
;2023-05-02 18:45;100;0;31;46;2;68;62;0;130;81
;2023-05-02 19:00;99;0;0;66;0;69;67;0;136;36
;2023-05-02 19:15;99;0;0;187;0;135;127;0;262;37
;2023-05-02 19:30;99;0;0;72;0;75;80;0;155;47
;2023-05-02 19:45;99;0;0;20;0;50;49;0;99;44
;2023-05-02 20:00;99;0;65;0;1;7;7;0;14;50
;2023-05-02 20:15;98;0;89;1;1;0;0;0;0;65
;2023-05-02 20:30;97;0;84;1;1;0;0;0;0;60
;2023-05-02 20:45;96;0;79;2;2;0;0;0;0;55
;2023-05-02 21:00;95;0;77;1;1;0;0;0;0;54
;2023-05-02 21:15;94;0;87;1;1;0;0;0;0;64
;2023-05-02 21:30;93;0;66;1;1;0;0;0;0;43
;2023-05-02 21:45;93;0;69;2;2;0;0;0;0;44
;2023-05-02 22:00;92;0;77;1;1;0;0;0;0;52
;2023-05-02 22:15;91;0;34;3;18;0;0;0;0;36
;2023-05-02 22:30;91;0;12;2;27;0;0;0;0;33
;2023-05-02 22:45;91;0;21;2;26;0;0;0;0;37
;2023-05-02 23:00;90;0;71;1;1;0;0;0;0;47
;2023-05-02 23:15;88;0;62;2;3;0;0;0;0;40
;2023-05-02 23:30;88;0;62;1;2;0;0;0;0;40
;2023-05-02 23:45;87;0;49;2;9;0;0;0;0;36
;2023-05-03 00:00;87;0;18;3;22;0;0;0;0;30
;2023-05-03 00:15;87;0;13;3;21;0;0;0;0;26
;2023-05-03 00:30;87;0;0;0;23;0;0;0;0;23
;2023-05-03 00:45;87;0;0;0;19;0;0;0;0;19
;2023-05-03 01:00;87;0;0;0;17;0;0;0;0;17
;2023-05-03 01:15;87;0;0;0;17;0;0;0;0;17
;2023-05-03 01:30;86;0;15;3;20;0;0;0;0;26
;2023-05-03 01:45;86;0;9;2;27;0;0;0;0;30
;2023-05-03 02:00;86;0;9;2;25;0;0;0;0;28
;2023-05-03 02:15;86;0;0;0;17;0;0;0;0;17
;2023-05-03 02:30;86;0;9;2;25;0;0;0;0;28
;2023-05-03 02:45;85;0;40;2;23;0;0;0;0;46
;2023-05-03 03:00;85;0;27;2;21;0;0;0;0;33
;2023-05-03 03:15;85;0;7;2;27;0;0;0;0;29
;2023-05-03 03:30;85;0;34;2;21;0;0;0;0;40
;2023-05-03 03:45;84;0;18;0;17;0;0;0;0;28
;2023-05-03 04:00;84;0;0;0;21;0;0;0;0;21
;2023-05-03 04:15;84;0;7;2;21;0;0;0;0;23
;2023-05-03 04:30;84;0;7;2;23;0;0;0;0;25
;2023-05-03 04:45;84;0;0;0;17;0;0;0;0;17
;2023-05-03 05:00;84;0;0;0;17;0;0;0;0;17
;2023-05-03 05:15;84;0;7;2;28;0;0;0;0;30
;2023-05-03 05:30;84;0;7;2;15;0;0;0;0;17
;2023-05-03 05:45;84;0;0;0;20;0;0;0;0;20
;2023-05-03 06:00;83;0;56;3;7;0;0;0;0;39
;2023-05-03 06:15;83;0;47;2;11;0;0;0;0;39
;2023-05-03 06:30;82;0;49;1;4;6;0;0;6;31
;2023-05-03 06:45;82;0;41;1;2;15;6;0;21;32
;2023-05-03 07:00;81;0;21;1;1;27;23;0;50;39
;2023-05-03 07:15;81;1;8;4;4;38;33;0;71;32
;2023-05-03 07:30;77;4;263;1;1;45;39;0;84;296
;2023-05-03 07:45;73;0;409;1;1;60;54;0;114;483
;2023-05-03 08:00;70;19;259;1;1;82;75;0;156;353
;2023-05-03 08:15;71;134;42;2;2;119;110;0;229;89
;2023-05-03 08:30;72;136;87;8;14;141;133;0;273;181
;2023-05-03 08:45;73;164;0;0;0;126;117;0;242;28
;2023-05-03 09:00;75;179;0;1;1;133;120;0;253;20
;2023-05-03 09:15;79;220;0;1;1;166;139;0;305;30
;2023-05-03 09:30;81;245;11;11;10;215;174;0;389;99
;2023-05-03 09:45;83;192;31;1;1;181;127;0;307;93
;2023-05-03 10:00;77;5;461;5;5;188;107;0;295;699
;2023-05-03 10:15;80;274;0;4;4;222;159;0;380;52
;2023-05-03 10:30;84;325;0;4;4;247;185;0;432;49
;2023-05-03 10:45;88;374;0;5;5;269;211;0;480;47
;2023-05-03 11:00;93;461;0;4;4;321;252;0;573;51
;2023-05-03 11:15;93;259;271;14;16;352;292;0;645;594
;2023-05-03 11:30;86;0;527;8;8;377;312;0;689;1153
;2023-05-03 11:45;82;19;396;12;12;305;254;0;559;877
;2023-05-03 12:00;80;166;358;20;49;340;280;0;621;779
;2023-05-03 12:15;77;100;310;32;55;398;343;0;740;907
;2023-05-03 12:30;82;422;8;48;48;498;435;0;933;449
;2023-05-03 12:45;85;303;1;12;12;517;451;0;968;590
;2023-05-03 13:00;88;372;45;16;26;529;466;0;995;606
;2023-05-03 13:15;94;474;1;8;7;548;490;0;1038;491
;2023-05-03 13:30;99;565;0;13;11;565;498;0;1062;420
;2023-05-03 13:45;100;146;0;659;1;582;513;0;1095;219
;2023-05-03 14:00;100;0;17;681;3;569;528;0;1098;368
;2023-05-03 14:15;100;0;0;1079;0;613;592;0;1205;55
;2023-05-03 14:30;100;0;0;1106;0;616;595;0;1211;33
;2023-05-03 14:45;100;0;0;1115;0;619;596;0;1215;29
;2023-05-03 15:00;100;0;0;1101;0;609;589;0;1198;27
;2023-05-03 15:15;100;0;0;1117;0;623;601;0;1224;34
;2023-05-03 15:30;100;0;0;1095;0;615;595;0;1211;43
;2023-05-03 15:45;100;0;0;1107;0;615;595;0;1211;31
;2023-05-03 16:00;99;0;0;1082;0;603;584;0;1186;34
;2023-05-03 16:15;99;0;0;998;0;564;546;0;1109;43
;2023-05-03 16:30;99;0;0;1041;0;584;566;0;1150;40
;2023-05-03 16:45;99;0;0;1052;0;585;565;0;1150;30
;2023-05-03 17:00;99;0;0;1028;0;570;552;0;1122;26
;2023-05-03 17:15;99;0;20;931;7;551;533;0;1084;113
;2023-05-03 17:30;99;0;9;916;2;525;510;0;1035;65
;2023-05-03 17:45;99;0;0;902;0;500;486;0;986;21
;2023-05-03 18:00;99;0;0;858;0;478;466;0;944;25
;2023-05-03 18:15;99;0;0;794;0;447;434;0;881;30
;2023-05-03 18:30;99;0;0;590;0;417;406;0;823;176
;2023-05-03 18:45;99;0;0;531;0;382;372;0;753;168
;2023-05-03 19:00;99;0;0;476;0;287;280;0;567;45
;2023-05-03 19:15;99;0;0;233;0;200;137;0;337;64
;2023-05-03 19:30;99;0;1;61;0;79;96;0;175;79
;2023-05-03 19:45;99;0;1;16;0;48;69;0;117;67
;2023-05-03 20:00;98;0;9;1;1;35;47;0;82;68
;2023-05-03 20:15;98;0;44;1;1;25;24;0;48;58
;2023-05-03 20:30;97;0;65;0;0;11;8;0;19;49
;2023-05-03 20:45;96;0;84;1;1;3;1;0;4;58
;2023-05-03 21:00;95;0;84;1;1;0;0;0;0;59
;2023-05-03 21:15;95;0;84;1;1;0;0;0;0;61
;2023-05-03 21:30;94;0;89;1;1;0;0;0;0;64
;2023-05-03 21:45;93;0;85;2;2;0;0;0;0;63
;2023-05-03 22:00;92;0;82;0;0;0;0;0;0;58
;2023-05-03 22:15;91;0;86;1;1;0;0;0;0;61
;2023-05-03 22:30;90;0;88;1;1;0;0;0;0;61
;2023-05-03 22:45;88;0;69;1;1;0;0;0;0;45
;2023-05-03 23:00;88;0;68;1;1;0;0;0;0;45
;2023-05-03 23:15;87;0;83;2;2;0;0;0;0;58
;2023-05-03 23:30;86;0;72;1;1;0;0;0;0;48
;2023-05-03 23:45;85;0;70;1;1;0;0;0;0;46
;2023-05-04 00:00;84;0;77;1;1;0;0;0;0;52
;2023-05-04 00:15;84;0;78;1;1;0;0;0;0;54
;2023-05-04 00:30;83;0;59;2;8;0;0;0;0;44
;2023-05-04 00:45;82;0;54;2;6;0;0;0;0;37
;2023-05-04 01:00;82;0;70;0;0;0;0;0;0;46
;2023-05-04 01:15;81;0;34;2;16;0;0;0;0;32
;2023-05-04 01:30;80;0;11;1;23;0;0;0;0;28
;2023-05-04 01:45;80;0;54;3;6;0;0;0;0;36
;2023-05-04 02:00;80;0;21;0;16;0;0;0;0;27
;2023-05-04 02:15;80;0;0;0;18;0;0;0;0;18
;2023-05-04 02:30;79;0;8;3;20;0;0;0;0;22
;2023-05-04 02:45;79;0;26;2;16;0;0;0;0;28
;2023-05-04 03:00;79;0;0;0;18;0;0;0;0;18
;2023-05-04 03:15;79;0;0;0;18;0;0;0;0;18
;2023-05-04 03:30;79;0;33;4;16;0;0;0;0;31
;2023-05-04 03:45;79;0;16;3;19;0;0;0;0;25
;2023-05-04 04:00;77;0;9;2;26;0;0;0;0;29
;2023-05-04 04:15;77;0;49;2;11;0;0;0;0;38
;2023-05-04 04:30;76;0;56;1;6;0;0;0;0;40
;2023-05-04 04:45;76;0;20;1;20;0;0;0;0;29
;2023-05-04 05:00;76;0;22;3;18;0;0;0;0;27
;2023-05-04 05:15;75;0;49;3;9;0;0;0;0;36
;2023-05-04 05:30;75;0;7;0;17;0;0;0;0;22
;2023-05-04 05:45;75;0;0;0;17;0;0;0;0;17
;2023-05-04 06:00;75;0;10;2;19;0;0;0;0;22
;2023-05-04 06:15;75;0;25;2;14;0;0;0;0;26
;2023-05-04 06:30;74;0;0;0;17;1;0;0;1;17
;2023-05-04 06:45;74;0;0;0;17;1;2;0;3;17
;2023-05-04 07:00;74;0;24;2;7;13;12;0;24;32
;2023-05-04 07:15;74;0;18;3;3;22;18;0;40;37
;2023-05-04 07:30;74;0;5;3;3;28;23;0;50;31
;2023-05-04 07:45;74;0;7;3;3;32;26;0;57;37
;2023-05-04 08:00;73;0;8;2;2;33;28;0;61;39
;2023-05-04 08:15;73;0;0;2;2;35;29;0;64;29
;2023-05-04 08:30;71;2;185;11;15;39;33;0;72;220
;2023-05-04 08:45;71;3;0;3;3;50;42;0;92;36
;2023-05-04 09:00;72;55;0;0;0;67;55;0;122;22
;2023-05-04 09:15;73;91;0;0;0;86;70;0;157;19
;2023-05-04 09:30;74;128;0;1;1;113;84;0;197;24
;2023-05-04 09:45;71;39;354;12;12;144;96;0;241;508
;2023-05-04 10:00;67;19;244;4;4;177;108;0;285;463
;2023-05-04 10:15;67;101;162;4;13;212;146;0;358;379
;2023-05-04 10:30;69;231;45;3;3;249;174;0;423;186
;2023-05-04 10:45;73;373;7;3;3;283;207;0;489;69
;2023-05-04 11:00;72;54;141;3;3;311;246;0;557;592
;2023-05-04 11:15;71;84;198;14;14;334;275;0;609;670
;2023-05-04 11:30;75;430;4;6;6;366;301;0;667;183
;2023-05-04 11:45;79;300;14;7;7;403;332;0;735;387
;2023-05-04 12:00;85;603;0;5;5;442;371;0;814;145
;2023-05-04 12:15;93;728;0;2;2;447;394;0;840;46
;2023-05-04 12:30;97;525;15;31;35;456;401;0;856;281
;2023-05-04 12:45;99;193;12;24;24;480;423;0;904;658
;2023-05-04 13:00;100;159;1;349;8;482;425;0;907;344
;2023-05-04 13:15;100;0;0;785;0;523;460;0;983;137
;2023-05-04 13:30;100;0;0;889;0;545;478;0;1022;71
;2023-05-04 13:45;100;0;0;973;0;562;502;0;1064;29
;2023-05-04 14:00;100;0;0;988;0;557;526;0;1083;32
;2023-05-04 14:15;100;0;0;1033;0;573;559;0;1132;33
;2023-05-04 14:30;100;0;0;1041;0;577;563;0;1139;32
;2023-05-04 14:45;100;0;0;1044;0;589;575;0;1164;53
;2023-05-04 15:00;100;0;15;1014;2;594;582;0;1175;109
;2023-05-04 15:15;100;0;0;977;0;566;554;0;1120;77
;2023-05-04 15:30;100;0;0;1001;0;560;549;0;1109;43
;2023-05-04 15:45;100;0;0;1006;0;564;552;0;1116;44
;2023-05-04 16:00;99;0;0;1077;0;592;579;0;1172;26
;2023-05-04 16:15;99;0;0;1076;0;592;580;0;1172;27
;2023-05-04 16:30;99;0;0;1009;0;559;548;0;1107;33
;2023-05-04 16:45;99;0;0;1029;0;563;550;0;1113;19
;2023-05-04 17:00;99;0;0;993;0;544;534;0;1078;22
;2023-05-04 17:15;99;0;0;889;0;494;485;0;979;30
;2023-05-04 17:30;99;0;0;807;0;448;439;0;886;23
;2023-05-04 17:45;99;0;0;921;0;506;495;0;1001;19
;2023-05-04 18:00;99;0;0;659;0;372;365;0;736;27
;2023-05-04 18:15;99;0;0;558;0;341;335;0;676;69
;2023-05-04 18:30;99;0;0;546;0;314;310;0;623;31
;2023-05-04 18:45;99;0;7;361;0;287;283;0;570;171
;2023-05-04 19:00;99;72;51;319;12;246;245;0;492;120
;2023-05-04 19:15;100;109;4;60;3;134;129;0;263;57
;2023-05-04 19:30;100;0;0;77;0;78;79;0;157;47
;2023-05-04 19:45;100;0;0;63;0;67;86;0;153;56
;2023-05-04 20:00;100;0;1;24;0;46;54;0;100;44
;2023-05-04 20:15;100;0;13;2;2;26;25;0;52;38
;2023-05-04 20:30;99;0;49;1;1;13;11;0;24;38
;2023-05-04 20:45;98;0;61;1;4;3;2;0;5;39
;2023-05-04 21:00;98;0;41;2;11;0;0;0;0;33
;2023-05-04 21:15;98;0;28;2;24;0;0;0;0;38
;2023-05-04 21:30;97;0;51;2;15;0;0;0;0;47
;2023-05-04 21:45;97;0;44;2;12;0;0;0;0;35
;2023-05-04 22:00;96;0;66;1;1;0;0;0;0;41
;2023-05-04 22:15;95;0;82;1;1;0;0;0;0;58
;2023-05-04 22:30;94;0;77;1;1;0;0;0;0;53
;2023-05-04 22:45;93;0;69;1;1;0;0;0;0;46
;2023-05-04 23:00;93;0;71;1;1;0;0;0;0;46
;2023-05-04 23:15;92;0;82;2;2;0;0;0;0;56
;2023-05-04 23:30;91;0;68;1;1;0;0;0;0;43
;2023-05-04 23:45;91;0;26;3;16;0;0;0;0;28
;2023-05-05 00:00;90;0;20;3;23;0;0;0;0;31
;2023-05-05 00:15;90;0;20;1;15;0;0;0;0;23
;2023-05-05 00:30;90;0;0;0;18;0;0;0;0;18
;2023-05-05 00:45;90;0;7;2;19;0;0;0;0;21
;2023-05-05 01:00;88;0;30;2;17;0;0;0;0;29
;2023-05-05 01:15;88;0;0;0;18;0;0;0;0;18
;2023-05-05 01:30;88;0;0;0;19;0;0;0;0;19
;2023-05-05 01:45;88;0;43;3;12;0;0;0;0;36
;2023-05-05 02:00;88;0;29;1;16;0;0;0;0;32
;2023-05-05 02:15;87;0;18;5;24;0;0;0;0;30
;2023-05-05 02:30;87;0;39;2;15;0;0;0;0;34
;2023-05-05 02:45;86;0;86;0;0;0;0;0;0;61
;2023-05-05 03:00;85;0;89;0;0;0;0;0;0;62
;2023-05-05 03:15;85;0;35;0;11;0;0;0;0;36
;2023-05-05 03:30;84;0;71;3;4;0;0;0;0;49
;2023-05-05 03:45;83;0;65;1;2;0;0;0;0;42
;2023-05-05 04:00;83;0;59;1;3;0;0;0;0;36
;2023-05-05 04:15;82;0;56;2;6;0;0;0;0;38
;2023-05-05 04:30;81;0;69;0;1;0;0;0;0;45
;2023-05-05 04:45;81;0;37;3;16;0;0;0;0;34
;2023-05-05 05:00;80;0;44;3;11;0;0;0;0;34
;2023-05-05 05:15;79;0;61;2;5;0;0;0;0;42
;2023-05-05 05:30;79;0;47;2;11;0;0;0;0;38
;2023-05-05 05:45;79;0;29;3;16;0;0;0;0;29
;2023-05-05 06:00;79;0;6;2;22;0;0;0;0;24
;2023-05-05 06:15;77;0;32;3;16;1;0;0;1;31
;2023-05-05 06:30;77;0;18;0;13;11;5;0;16;19
;2023-05-05 06:45;77;0;4;1;11;17;14;0;31;19
;2023-05-05 07:00;77;1;1;4;4;34;29;0;64;20
;2023-05-05 07:15;77;8;6;2;2;44;39;0;82;27
;2023-05-05 07:30;77;31;0;0;0;52;47;0;99;19
;2023-05-05 07:45;79;69;0;1;1;70;65;0;135;20
;2023-05-05 08:00;80;88;0;0;0;82;75;0;158;23
;2023-05-05 08:15;81;107;0;0;0;95;85;0;180;28
;2023-05-05 08:30;82;141;0;0;0;114;105;0;218;30
;2023-05-05 08:45;83;148;27;1;1;124;115;0;239;70
;2023-05-05 09:00;83;94;100;11;19;115;105;0;220;188
;2023-05-05 09:15;84;70;0;0;1;84;75;0;159;42
;2023-05-05 09:30;85;127;0;1;0;108;100;0;208;34
;2023-05-05 09:45;88;258;0;1;1;172;161;0;333;25
;2023-05-05 10:00;92;343;0;1;1;229;199;0;427;30
;2023-05-05 10:15;96;430;29;5;7;294;236;0;530;72
;2023-05-05 10:30;98;378;3;10;10;286;227;0;513;80
;2023-05-05 10:45;100;140;0;335;0;329;230;0;558;29
