;timestamp;Ladezustand;Batterie (Laden);Batterie (Entladen);Netzeinspeisung;Netzbezug;Solarproduktion Tracker 1;Solarproduktion Tracker 2;Solarproduktion Tracker 3;Solarproduktion;Hausverbrauch
;2023-07-01 21:00;97;0;57;1;1;14;9;0;23;44
;2023-07-01 21:15;96;0;62;1;1;5;2;0;7;38
;2023-07-01 21:30;96;0;22;2;15;0;0;0;0;25
;2023-07-01 21:45;96;0;4;2;25;0;0;0;0;26
;2023-07-01 22:00;95;0;58;1;4;0;0;0;0;37
;2023-07-01 22:15;95;0;0;0;25;0;0;0;0;25
;2023-07-01 22:30;95;0;28;4;17;0;0;0;0;30
;2023-07-01 22:45;94;0;73;1;1;0;0;0;0;49
;2023-07-01 23:00;93;0;63;1;2;0;0;0;0;40
;2023-07-01 23:15;93;0;49;2;8;0;0;0;0;35
;2023-07-01 23:30;92;0;51;3;10;0;0;0;0;40
;2023-07-01 23:45;91;0;57;1;6;0;0;0;0;41
;2023-07-02 00:00;91;0;34;4;17;0;0;0;0;32
;2023-07-02 00:15;91;0;41;2;10;0;0;0;0;31
;2023-07-02 00:30;90;0;64;1;4;0;0;0;0;44
;2023-07-02 00:45;88;0;39;3;12;0;0;0;0;31
;2023-07-02 01:00;88;0;30;3;17;0;0;0;0;30
;2023-07-02 01:15;87;0;49;2;9;0;0;0;0;37
;2023-07-02 01:30;87;0;53;2;7;0;0;0;0;38
;2023-07-02 01:45;87;0;6;1;22;0;0;0;0;24
;2023-07-02 02:00;87;0;0;0;23;0;0;0;0;23
;2023-07-02 02:15;86;0;58;3;6;0;0;0;0;38
;2023-07-02 02:30;86;0;4;0;22;0;0;0;0;24
;2023-07-02 02:45;86;0;18;3;20;0;0;0;0;28
;2023-07-02 03:00;85;0;67;1;2;0;0;0;0;45
;2023-07-02 03:15;84;0;67;1;1;0;0;0;0;44
;2023-07-02 03:30;84;0;58;1;3;0;0;0;0;37
;2023-07-02 03:45;83;0;57;1;3;0;0;0;0;37
;2023-07-02 04:00;82;0;75;0;0;0;0;0;0;49
;2023-07-02 04:15;82;0;45;1;10;0;0;0;0;35
;2023-07-02 04:30;81;0;25;3;21;0;0;0;0;33
;2023-07-02 04:45;81;0;51;3;10;0;0;0;0;39
;2023-07-02 05:00;80;0;49;2;8;0;0;0;0;36
;2023-07-02 05:15;80;0;30;4;17;0;0;0;0;30
;2023-07-02 05:30;79;0;33;3;16;0;0;0;0;30
;2023-07-02 05:45;79;0;60;3;4;0;0;0;0;38
;2023-07-02 06:00;79;0;0;0;23;0;0;0;0;23
;2023-07-02 06:15;79;0;0;0;23;1;0;0;1;23
;2023-07-02 06:30;77;0;23;2;17;3;0;0;3;30
;2023-07-02 06:45;77;0;46;1;3;9;3;0;12;32
;2023-07-02 07:00;77;0;21;2;2;22;19;0;40;35
;2023-07-02 07:15;76;0;5;3;3;35;31;0;66;41
;2023-07-02 07:30;76;0;18;2;2;30;26;0;56;47
;2023-07-02 07:45;76;1;0;3;3;41;37;0;78;35
;2023-07-02 08:00;77;42;0;1;1;65;59;0;124;34
;2023-07-02 08:15;77;35;0;1;1;65;59;0;125;38
;2023-07-02 08:30;79;85;0;0;0;90;82;0;172;40
;2023-07-02 08:45;80;144;0;0;0;116;107;0;222;31
;2023-07-02 09:00;82;184;0;0;0;137;126;0;263;31
;2023-07-02 09:15;84;148;0;1;1;124;113;0;237;42
;2023-07-02 09:30;85;104;0;0;0;95;87;0;182;33
;2023-07-02 09:45;86;125;0;0;0;104;95;0;199;28
;2023-07-02 10:00;87;144;0;1;1;114;104;0;218;29
;2023-07-02 10:15;90;161;0;1;0;126;115;0;241;34
;2023-07-02 10:30;93;323;0;1;0;206;192;0;398;25
;2023-07-02 10:45;96;361;0;1;1;228;211;0;439;25
;2023-07-02 11:00;96;255;0;1;1;179;166;0;345;42
;2023-07-02 11:15;96;134;0;1;1;115;106;0;221;41
;2023-07-02 11:30;100;121;0;117;0;165;154;0;318;35
;2023-07-02 11:45;100;0;0;402;0;248;231;0;479;37
;2023-07-02 12:00;100;0;0;441;0;273;254;0;527;45
;2023-07-02 12:15;100;0;0;439;0;267;247;0;515;34
;2023-07-02 12:30;100;0;0;371;0;228;214;0;442;32
;2023-07-02 12:45;100;0;0;439;0;269;250;0;519;39
;2023-07-02 13:00;100;0;0;407;0;250;233;0;483;36
;2023-07-02 13:15;100;0;0;388;0;237;221;0;458;30
;2023-07-02 13:30;100;0;0;512;0;307;279;0;586;31
;2023-07-02 13:45;100;0;0;629;0;378;329;0;707;29
;2023-07-02 14:00;100;0;0;1031;0;584;536;0;1120;25
;2023-07-02 14:15;100;0;0;935;0;519;505;0;1024;26
;2023-07-02 14:30;100;0;0;920;0;512;496;0;1008;26
;2023-07-02 14:45;100;0;0;1028;0;568;553;0;1121;26
;2023-07-02 15:00;100;0;0;891;0;498;484;0;981;29
;2023-07-02 15:15;100;0;0;1042;0;585;564;0;1149;42
;2023-07-02 15:30;99;0;0;1005;0;568;554;0;1121;49
;2023-07-02 15:45;99;0;0;1185;0;661;645;0;1306;49
;2023-07-02 16:00;99;0;0;1149;0;638;621;0;1259;40
;2023-07-02 16:15;99;0;0;1118;0;618;603;0;1221;35
;2023-07-02 16:30;99;0;0;1118;0;622;607;0;1229;43
;2023-07-02 16:45;99;0;0;1106;0;613;600;0;1214;40
;2023-07-02 17:00;99;0;0;1060;0;586;572;0;1158;32
;2023-07-02 17:15;99;0;0;1052;0;582;569;0;1150;34
;2023-07-02 17:30;99;0;0;847;0;479;471;0;950;44
;2023-07-02 17:45;99;0;0;833;0;466;457;0;922;30
;2023-07-02 18:00;99;0;0;785;0;438;429;0;867;27
;2023-07-02 18:15;99;0;0;885;0;495;485;0;980;36
;2023-07-02 18:30;99;0;0;662;0;375;367;0;742;30
;2023-07-02 18:45;99;0;0;244;0;156;152;0;308;26
;2023-07-02 19:00;99;0;0;207;0;120;156;0;276;31
;2023-07-02 19:15;99;0;0;178;0;102;159;0;261;47
;2023-07-02 19:30;99;0;0;38;0;56;50;0;107;37
;2023-07-02 19:45;99;0;0;46;0;61;55;0;116;36
;2023-07-02 20:00;99;0;2;14;1;47;44;0;91;46
;2023-07-02 20:15;99;0;5;4;1;36;33;0;69;39
;2023-07-02 20:30;98;0;24;1;1;22;19;0;41;34
;2023-07-02 20:45;98;0;12;2;2;29;25;0;54;36
;2023-07-02 21:00;98;0;44;1;1;20;16;0;36;43
;2023-07-02 21:15;97;0;41;1;1;15;12;0;26;32
;2023-07-02 21:30;97;0;56;1;3;5;3;0;8;32
;2023-07-02 21:45;96;0;55;3;10;0;0;0;0;41
;2023-07-02 22:00;96;0;33;2;13;0;0;0;0;32
;2023-07-02 22:15;95;0;8;2;23;0;0;0;0;26
;2023-07-02 22:30;95;0;9;2;23;0;0;0;0;27
;2023-07-02 22:45;95;0;53;1;5;0;0;0;0;36
;2023-07-02 23:00;95;0;0;0;24;0;0;0;0;24
;2023-07-02 23:15;94;0;44;4;13;0;0;0;0;34
;2023-07-02 23:30;93;0;71;1;1;0;0;0;0;47
;2023-07-02 23:45;93;0;60;1;5;0;0;0;0;41
;2023-07-03 00:00;92;0;54;2;6;0;0;0;0;36
;2023-07-03 00:15;91;0;53;2;6;0;0;0;0;36
;2023-07-03 00:30;91;0;71;0;0;0;0;0;0;47
;2023-07-03 00:45;90;0;35;3;17;0;0;0;0;32
;2023-07-03 01:00;90;0;26;2;19;0;0;0;0;31
;2023-07-03 01:15;90;0;29;2;20;0;0;0;0;37
;2023-07-03 01:30;88;0;42;1;11;0;0;0;0;37
;2023-07-03 01:45;88;0;27;4;20;0;0;0;0;30
;2023-07-03 02:00;88;0;0;0;26;0;0;0;0;26
;2023-07-03 02:15;88;0;6;2;35;0;0;0;0;36
;2023-07-03 02:30;87;0;7;0;20;0;0;0;0;25
;2023-07-03 02:45;87;0;0;0;23;0;0;0;0;23
;2023-07-03 03:00;87;0;18;2;21;0;0;0;0;29
;2023-07-03 03:15;87;0;67;1;1;0;0;0;0;42
;2023-07-03 03:30;86;0;62;1;2;0;0;0;0;38
;2023-07-03 03:45;85;0;54;1;6;0;0;0;0;36
;2023-07-03 04:00;84;0;72;1;1;0;0;0;0;47
;2023-07-03 04:15;84;0;56;1;5;0;0;0;0;38
;2023-07-03 04:30;83;0;47;2;9;0;0;0;0;34
;2023-07-03 04:45;83;0;41;2;15;0;0;0;0;36
;2023-07-03 05:00;82;0;61;1;4;0;0;0;0;42
;2023-07-03 05:15;82;0;34;3;17;0;0;0;0;30
;2023-07-03 05:30;81;0;35;4;16;0;0;0;0;30
;2023-07-03 05:45;81;0;59;3;6;0;0;0;0;39
;2023-07-03 06:00;80;0;51;2;5;3;0;0;3;32
;2023-07-03 06:15;80;0;42;1;3;10;0;0;10;25
;2023-07-03 06:30;79;0;25;1;1;17;12;0;29;26
;2023-07-03 06:45;79;0;32;1;1;21;18;0;38;38
;2023-07-03 07:00;79;1;1;3;3;32;28;0;60;25
;2023-07-03 07:15;79;1;2;4;4;43;38;0;82;37
;2023-07-03 07:30;79;15;0;2;2;59;52;0;112;44
;2023-07-03 07:45;79;56;0;0;0;75;70;0;145;43
;2023-07-03 08:00;81;103;0;1;1;96;89;0;184;35
;2023-07-03 08:15;82;99;0;0;0;93;88;0;181;34
;2023-07-03 08:30;83;101;0;0;0;93;88;0;181;33
;2023-07-03 08:45;84;164;0;1;1;128;118;0;246;32
;2023-07-03 09:00;86;226;0;1;1;158;148;0;307;31
;2023-07-03 09:15;90;235;0;1;1;164;153;0;317;31
;2023-07-03 09:30;93;271;0;1;1;189;166;0;355;31
;2023-07-03 09:45;96;335;0;2;1;225;195;0;420;31
;2023-07-03 10:00;99;511;0;3;3;333;268;0;601;32
;2023-07-03 10:15;100;72;0;262;0;217;200;0;417;37
;2023-07-03 10:30;100;0;0;250;0;170;155;0;326;37
;2023-07-03 10:45;100;0;0;442;0;266;246;0;512;25
;2023-07-03 11:00;100;0;0;377;0;231;215;0;446;25
;2023-07-03 11:15;100;0;0;404;0;305;187;0;492;42
;2023-07-03 11:30;100;0;0;671;0;416;347;0;763;40
;2023-07-03 11:45;100;0;0;806;0;488;412;0;900;36
;2023-07-03 12:00;100;0;0;966;0;570;504;0;1074;44
;2023-07-03 12:15;100;0;0;913;0;541;477;0;1017;42
;2023-07-03 12:30;100;0;0;757;0;452;396;0;848;35
;2023-07-03 12:45;100;0;0;642;0;377;351;0;728;35
;2023-07-03 13:00;100;0;0;592;0;352;332;0;684;42
;2023-07-03 13:15;100;0;0;683;0;409;357;0;766;31
;2023-07-03 13:30;100;0;0;520;0;310;287;0;597;30
;2023-07-03 13:45;100;0;0;692;0;422;364;0;786;40
;2023-07-03 14:00;100;0;0;953;0;555;496;0;1051;34
;2023-07-03 14:15;99;0;0;1025;0;567;550;0;1117;26
;2023-07-03 14:30;99;0;0;973;0;541;525;0;1066;29
;2023-07-03 14:45;99;0;0;920;0;519;500;0;1019;36
;2023-07-03 15:00;99;0;0;835;0;467;453;0;920;25
;2023-07-03 15:15;99;0;0;596;0;343;332;0;675;29
;2023-07-03 15:30;99;0;0;794;0;457;443;0;900;47
;2023-07-03 15:45;99;0;0;694;0;398;390;0;789;39
;2023-07-03 16:00;99;0;0;522;0;307;299;0;606;38
;2023-07-03 16:15;99;0;0;849;0;479;468;0;948;36
;2023-07-03 16:30;99;0;0;486;0;294;285;0;579;46
;2023-07-03 16:45;99;0;0;959;0;535;523;0;1058;34
;2023-07-03 17:00;99;0;0;847;0;474;466;0;940;31
;2023-07-03 17:15;99;0;0;1067;0;595;582;0;1177;41
;2023-07-03 17:30;99;0;0;847;0;475;467;0;942;36
;2023-07-03 17:45;99;0;0;1005;0;556;546;0;1101;31
;2023-07-03 18:00;99;0;0;861;0;481;473;0;954;34
;2023-07-03 18:15;99;0;0;856;0;480;472;0;952;37
;2023-07-03 18:30;99;0;0;583;0;331;327;0;658;25
;2023-07-03 18:45;99;0;0;348;0;207;209;0;416;26
;2023-07-03 19:00;99;0;0;368;0;188;258;0;445;33
;2023-07-03 19:15;99;0;0;278;0;107;243;0;349;32
;2023-07-03 19:30;99;0;0;285;0;86;274;0;360;36
;2023-07-03 19:45;99;0;0;174;0;77;172;0;249;39
;2023-07-03 20:00;99;0;0;84;0;70;96;0;167;48
;2023-07-03 20:15;98;1;0;16;3;45;46;0;91;35
;2023-07-03 20:30;98;0;1;3;3;35;30;0;65;34
;2023-07-03 20:45;98;0;30;2;2;26;21;0;46;42
;2023-07-03 21:00;98;0;46;1;2;15;11;0;26;37
;2023-07-03 21:15;97;0;53;1;3;6;4;0;11;32
;2023-07-03 21:30;96;0;45;2;11;2;1;0;2;33
;2023-07-03 21:45;96;0;68;2;2;0;0;0;0;44
;2023-07-03 22:00;95;0;34;3;15;0;0;0;0;31
;2023-07-03 22:15;95;0;20;3;18;0;0;0;0;27
;2023-07-03 22:30;95;0;0;0;32;0;0;0;0;32
;2023-07-03 22:45;95;0;17;2;21;0;0;0;0;30
;2023-07-03 23:00;95;0;0;0;23;0;0;0;0;23
;2023-07-03 23:15;95;0;7;2;24;0;0;0;0;26
;2023-07-03 23:30;94;0;71;1;2;0;0;0;0;49
;2023-07-03 23:45;93;0;60;1;3;0;0;0;0;37
;2023-07-04 00:00;92;0;58;1;3;0;0;0;0;36
;2023-07-04 00:15;92;0;62;1;5;0;0;0;0;43
;2023-07-04 00:30;91;0;60;1;5;0;0;0;0;41
;2023-07-04 00:45;91;0;38;3;15;0;0;0;0;33
;2023-07-04 01:00;90;0;32;3;18;0;0;0;0;32
;2023-07-04 01:15;90;0;69;1;1;0;0;0;0;44
;2023-07-04 01:30;88;0;36;2;14;0;0;0;0;31
;2023-07-04 01:45;88;0;16;3;24;0;0;0;0;30
;2023-07-04 02:00;88;0;8;0;31;0;0;0;0;35
;2023-07-04 02:15;87;0;47;3;8;0;0;0;0;35
;2023-07-04 02:30;87;0;0;0;24;0;0;0;0;24
;2023-07-04 02:45;87;0;0;0;24;0;0;0;0;24
;2023-07-04 03:00;87;0;0;0;24;0;0;0;0;24
;2023-07-04 03:15;87;0;0;0;24;0;0;0;0;24
;2023-07-04 03:30;87;0;25;5;22;0;0;0;0;34
;2023-07-04 03:45;86;0;61;1;3;0;0;0;0;37
;2023-07-04 04:00;85;0;76;1;1;0;0;0;0;53
;2023-07-04 04:15;84;0;96;0;0;0;0;0;0;70
;2023-07-04 04:30;83;0;84;1;1;0;0;0;0;59
;2023-07-04 04:45;83;0;80;0;1;0;0;0;0;55
;2023-07-04 05:00;82;0;80;1;1;0;0;0;0;54
;2023-07-04 05:15;81;0;67;1;1;0;0;0;0;43
;2023-07-04 05:30;80;0;66;1;1;0;0;0;0;43
;2023-07-04 05:45;79;0;78;2;2;0;0;0;0;53
;2023-07-04 06:00;79;0;64;1;2;0;0;0;0;40
;2023-07-04 06:15;77;0;61;1;2;5;0;0;5;40
;2023-07-04 06:30;77;0;51;1;1;20;11;0;31;51
;2023-07-04 06:45;76;0;23;2;2;28;23;0;51;43
;2023-07-04 07:00;76;5;0;3;3;45;40;0;84;39
;2023-07-04 07:15;76;13;1;2;2;56;52;0;108;46
;2023-07-04 07:30;76;11;2;2;2;48;42;0;90;41
;2023-07-04 07:45;76;15;0;1;1;54;47;0;101;31
;2023-07-04 08:00;76;44;0;1;1;65;59;0;124;30
;2023-07-04 08:15;77;41;0;1;1;72;65;0;137;43
;2023-07-04 08:30;77;38;0;1;1;59;52;0;111;25
;2023-07-04 08:45;79;118;0;1;1;100;88;0;188;25
;2023-07-04 09:00;80;70;0;1;1;80;66;0;146;31
;2023-07-04 09:15;82;217;0;1;1;164;137;0;301;33
;2023-07-04 09:30;87;427;0;1;1;283;226;0;509;27
;2023-07-04 09:45;92;395;0;1;1;260;227;0;486;36
;2023-07-04 10:00;95;348;0;1;1;236;214;0;450;49
;2023-07-04 10:15;97;447;0;2;2;308;233;0;541;38
;2023-07-04 10:30;100;133;0;303;0;293;228;0;521;35
;2023-07-04 10:45;100;0;0;407;0;307;184;0;491;40
;2023-07-04 11:00;100;0;0;437;0;283;240;0;523;43
;2023-07-04 11:15;100;0;0;699;0;425;357;0;782;32
;2023-07-04 11:30;100;0;0;541;0;354;264;0;618;30
;2023-07-04 11:45;100;0;0;574;0;357;307;0;664;41
;2023-07-04 12:00;100;0;0;767;0;456;398;0;854;33
;2023-07-04 12:15;100;0;0;802;0;473;415;0;887;29
;2023-07-04 12:30;100;0;0;702;0;422;365;0;786;31
;2023-07-04 12:45;100;0;0;889;0;523;461;0;983;35
;2023-07-04 13:00;100;0;0;1051;0;606;537;0;1143;25
;2023-07-04 13:15;100;0;0;1069;0;621;541;0;1162;26
;2023-07-04 13:30;100;0;0;800;0;477;417;0;894;37
;2023-07-04 13:45;100;0;0;465;0;286;263;0;549;39
;2023-07-04 14:00;100;0;0;555;0;328;310;0;638;37
;2023-07-04 14:15;100;0;0;505;0;301;288;0;589;38
;2023-07-04 14:30;99;0;0;524;0;316;302;0;617;46
;2023-07-04 14:45;99;0;0;509;0;301;289;0;589;34
;2023-07-04 15:00;99;0;0;547;0;320;309;0;629;33
;2023-07-04 15:15;99;0;0;688;0;397;385;0;783;41
;2023-07-04 15:30;99;0;0;990;0;553;539;0;1092;36
;2023-07-04 15:45;99;0;0;1132;0;625;609;0;1234;31
;2023-07-04 16:00;99;0;0;1102;0;608;595;0;1203;32
;2023-07-04 16:15;99;0;0;1102;0;615;601;0;1216;45
;2023-07-04 16:30;99;0;0;1114;0;612;599;0;1211;29
;2023-07-04 16:45;99;0;0;1092;0;600;586;0;1186;26
;2023-07-04 17:00;99;0;0;1059;0;584;573;0;1157;32
;2023-07-04 17:15;99;0;0;1009;0;560;548;0;1108;34
;2023-07-04 17:30;99;0;0;997;0;550;537;0;1087;27
;2023-07-04 17:45;99;0;0;943;0;526;515;0;1041;36
;2023-07-04 18:00;99;0;0;893;0;505;498;0;1004;50
;2023-07-04 18:15;99;0;0;860;0;483;475;0;958;39
;2023-07-04 18:30;99;0;0;804;0;452;445;0;897;36
;2023-07-04 18:45;99;0;0;746;0;413;428;0;841;40
;2023-07-04 19:00;99;0;0;633;0;317;410;0;728;44
;2023-07-04 19:15;99;0;0;232;0;119;187;0;305;33
;2023-07-04 19:30;99;0;0;166;0;91;144;0;235;32
;2023-07-04 19:45;99;0;0;177;0;81;174;0;255;40
;2023-07-04 20:00;99;0;0;84;0;76;81;0;156;35
;2023-07-04 20:15;99;0;0;33;0;50;48;0;98;31
;2023-07-04 20:30;98;0;0;7;2;39;34;0;72;27
;2023-07-04 20:45;98;0;1;2;2;30;27;0;57;25
;2023-07-04 21:00;98;0;36;1;3;13;10;0;22;25
;2023-07-04 21:15;97;0;48;1;3;6;4;0;11;26
;2023-07-04 21:30;97;0;40;3;8;2;1;0;3;25
;2023-07-04 21:45;96;0;56;2;4;0;0;0;0;36
;2023-07-04 22:00;96;0;61;2;3;0;0;0;0;37
;2023-07-04 22:15;95;0;66;1;2;0;0;0;0;44
;2023-07-04 22:30;94;0;73;0;0;0;0;0;0;48
;2023-07-04 22:45;94;0;70;0;0;0;0;0;0;47
;2023-07-04 23:00;93;0;38;3;15;0;0;0;0;33
;2023-07-04 23:15;92;0;34;3;17;0;0;0;0;32
;2023-07-04 23:30;92;0;67;1;2;0;0;0;0;44
;2023-07-04 23:45;91;0;28;1;17;0;0;0;0;33
;2023-07-05 00:00;91;0;11;1;24;0;0;0;0;29
;2023-07-05 00:15;91;0;47;2;10;0;0;0;0;37
;2023-07-05 00:30;90;0;56;1;5;0;0;0;0;39
;2023-07-05 00:45;90;0;30;3;17;0;0;0;0;30
;2023-07-05 01:00;88;0;35;3;14;0;0;0;0;30
;2023-07-05 01:15;88;0;68;1;1;0;0;0;0;44
;2023-07-05 01:30;87;0;35;3;15;0;0;0;0;31
;2023-07-05 01:45;87;0;32;4;16;0;0;0;0;30
;2023-07-05 02:00;86;0;48;2;11;0;0;0;0;37
;2023-07-05 02:15;86;0;51;2;7;0;0;0;0;38
;2023-07-05 02:30;85;0;33;3;17;0;0;0;0;30
;2023-07-05 02:45;85;0;20;1;20;0;0;0;0;29
;2023-07-05 03:00;84;1;61;0;7;0;0;0;0;44
;2023-07-05 03:15;84;1;32;0;15;0;0;0;0;32
;2023-07-05 03:30;84;0;1;0;27;0;0;0;0;27
;2023-07-05 03:45;83;0;22;0;19;0;0;0;0;30
;2023-07-05 04:00;83;0;58;1;3;0;0;0;0;33
;2023-07-05 04:15;83;0;8;0;21;0;0;0;0;24
;2023-07-05 04:30;83;0;3;0;23;0;0;0;0;23
;2023-07-05 04:45;82;0;60;0;9;0;0;0;0;46
;2023-07-05 05:00;81;0;65;1;3;0;0;0;0;39
;2023-07-05 05:15;81;0;62;1;3;0;0;0;0;36
;2023-07-05 05:30;80;0;67;1;2;0;0;0;0;41
;2023-07-05 05:45;79;1;70;3;3;0;0;0;0;44
;2023-07-05 06:00;78;0;58;1;3;0;0;0;0;34
;2023-07-05 06:15;77;0;57;1;3;0;2;0;2;33
;2023-07-05 06:30;77;0;70;1;1;0;3;0;3;42
;2023-07-05 06:45;76;0;31;1;6;16;14;0;30;33
;2023-07-05 07:00;76;3;12;1;1;32;26;0;58;30
;2023-07-05 07:15;75;5;37;1;2;25;20;0;45;38
;2023-07-05 07:30;75;0;37;0;0;21;18;0;39;38
;2023-07-05 07:45;75;1;19;1;1;35;31;0;67;24
;2023-07-05 08:00;75;56;3;0;0;68;62;0;130;24
;2023-07-05 08:15;75;0;17;1;1;24;20;0;44;34
;2023-07-05 08:30;75;38;6;0;0;56;48;0;104;29
;2023-07-05 08:45;76;72;0;1;1;83;69;0;153;31
;2023-07-05 09:00;78;127;0;1;1;118;98;0;216;39
;2023-07-05 09:15;80;192;0;1;1;153;140;0;293;48
;2023-07-05 09:30;83;278;0;2;2;196;171;0;367;36
;2023-07-05 09:45;86;274;0;1;1;191;172;0;362;35
;2023-07-05 10:00;89;232;0;2;2;180;146;0;327;41
;2023-07-05 10:15;93;337;0;2;2;236;194;0;430;39
;2023-07-05 10:30;95;200;0;0;1;145;136;0;282;31
;2023-07-05 10:45;96;113;0;1;1;100;92;0;192;30
