24.04.2013 06:21:31  *01n 20 100TL 4 418.2 0.02 8 189.5 0.00 0 227.0 0.00 228.4 0.00 229.0 0.00 8 0 1.000 27.2 48617 0000 
24.04.2013 06:26:35  *01n 20 100TL 4 264.8 0.04 11 471.2 0.00 0 227.3 0.00 228.7 0.00 229.2 0.00 11 0 1.000 28.3 48617 0000 
24.04.2013 06:31:39  *01n 20 100TL 4 525.0 0.01 8 192.6 0.00 0 229.4 0.00 230.9 0.00 231.2 0.00 8 0 1.000 28.8 48617 0000 
24.04.2013 06:36:43  *01n 20 100TL 4 542.2 0.01 8 440.6 0.00 0 229.4 0.00 230.7 0.00 231.2 0.00 8 0 1.000 29.1 48617 0000 
24.04.2013 06:41:47  *01n 20 100TL 4 347.9 0.14 49 342.6 0.00 0 229.1 0.48 230.4 0.49 230.8 0.48 49 28 1.000 29.8 48617 0000 
24.04.2013 06:46:52  *01n 20 100TL 4 508.7 0.10 55 505.5 0.00 0 228.9 0.28 230.0 0.29 230.8 0.28 55 41 1.000 30.0 48617 0000 
24.04.2013 06:51:56  *01n 20 100TL 4 416.7 0.32 134 440.2 0.02 10 228.7 0.80 230.0 0.81 230.6 0.81 145 141 1.000 30.7 48617 0000 
24.04.2013 06:57:00  *01n 20 100TL 4 416.7 0.40 169 440.2 0.06 29 228.6 0.81 229.9 0.83 230.4 0.83 198 195 1.000 31.4 48617 0000 
24.04.2013 07:02:04  *01n 20 100TL 4 416.7 0.45 190 440.2 0.08 37 228.7 0.32 229.8 0.32 230.4 0.32 228 224 1.000 31.9 48617 0000 
24.04.2013 07:07:08  *01n 20 100TL 4 444.8 0.50 222 440.2 0.11 51 228.6 0.85 229.8 0.86 230.6 0.87 273 267 1.000 32.4 48617 0000 
24.04.2013 07:12:12  *01n 20 100TL 4 499.8 0.53 268 440.2 0.14 65 227.6 0.90 228.7 0.90 229.4 0.91 334 328 1.000 32.8 48617 0000 
24.04.2013 07:17:16  *01n 20 100TL 4 517.8 0.62 325 464.6 0.59 277 227.4 0.86 228.5 0.86 229.1 0.86 605 595 1.000 33.2 48617 0000 
