WR-Typ;Seriennummer;RS485-Adresse;IP-Adresse;Ertrag[kWh]
Powador 10.0 TL3;10.0TL01258079;1;192.168.1.100;134.47
Datum;E[Wh]
17/10/2012;3815
18/10/2012;20589
19/10/2012;23913
20/10/2012;23424
21/10/2012;15517
22/10/2012;7833
23/10/2012;3102
24/10/2012;4246
25/10/2012;5673
26/10/2012;3650
27/10/2012;3321
28/10/2012;201
29/10/2012;4545
31/10/2012;14649
