WR-Typ;Seriennummer;RS485-Adresse;IP-Adresse;Ertrag[kWh]
Powador 10.0 TL3;10.0TL01258079;1;192.168.1.100;8.98
Uhrzeit;Udc1[V];Idc1[A];Pdc1[W];Udc2[V];Idc2[A];Pdc2[W];Uac1[V];Iac1[A];Uac2[V];Iac2[A];Uac3[V];Iac3[A];Pdc[W];Pac[W];Tsys[°C]
08:00:59;288.4;0.02;7;183.2;0.00;0;225.3;0.00;226.0;0.00;227.2;0.00;7;0;21.5
08:06:03;292.3;0.03;11;359.8;0.00;0;228.4;0.00;229.1;0.00;230.3;0.00;11;0;25.1
08:11:07;348.3;0.03;11;343.1;0.00;0;228.4;0.00;229.1;0.00;230.2;0.00;11;0;25.6
08:16:11;508.7;0.01;9;188.2;0.00;0;229.3;0.00;230.3;0.00;231.2;0.00;9;0;25.9
08:21:15;518.7;0.01;9;189.1;0.00;0;229.2;0.00;230.3;0.00;231.0;0.00;9;0;26.1
08:26:19;535.6;0.01;8;260.3;0.00;0;228.8;0.00;229.8;0.00;230.9;0.00;8;0;26.2
08:31:23;541.8;0.01;6;468.3;0.00;0;228.7;0.00;229.6;0.00;230.7;0.00;6;0;26.5
08:36:27;456.4;0.14;68;294.3;0.00;0;228.8;0.62;229.7;0.62;231.0;0.61;68;59;27.0
08:41:31;400.7;0.20;80;223.1;0.00;0;228.7;0.79;229.2;0.80;230.7;0.78;80;77;27.7
08:46:35;400.7;0.23;95;223.2;0.01;2;228.4;0.79;229.2;0.80;230.6;0.78;98;96;28.3
08:51:39;400.7;0.26;105;223.1;0.02;4;228.5;0.79;229.2;0.80;230.6;0.78;109;108;28.9
08:56:43;400.7;0.33;134;223.1;0.05;11;228.9;0.79;229.6;0.80;231.0;0.79;146;140;29.4
09:01:47;400.7;0.38;152;223.1;0.06;14;229.1;0.79;229.9;0.81;231.1;0.80;167;161;29.8
09:06:52;400.7;0.39;158;223.1;0.07;16;229.2;0.80;229.9;0.81;231.3;0.81;175;170;30.2
09:11:56;400.7;0.43;174;223.1;0.09;20;229.7;0.81;230.5;0.82;231.9;0.82;195;189;30.6
09:17:00;423.4;0.50;215;223.1;0.12;28;229.6;0.83;230.2;0.84;231.8;0.85;244;238;30.9
09:22:04;502.7;0.54;276;223.2;0.16;37;229.9;0.88;230.4;0.89;232.2;0.89;313;306;31.2
09:27:08;520.2;0.60;315;223.1;0.20;45;230.0;0.91;230.6;0.92;232.3;0.92;361;350;31.5
09:32:12;519.5;0.62;323;223.1;0.21;46;230.5;0.93;231.3;0.93;232.7;0.93;370;357;31.7
09:37:16;512.3;0.73;375;223.2;0.25;57;230.4;0.97;231.3;0.98;232.6;0.98;433;421;32.0
09:42:20;515.7;0.91;470;223.2;0.34;77;230.6;1.10;231.5;1.10;232.5;1.09;548;534;32.2
