WR-Typ;Seriennummer;RS485-Adresse;IP-Adresse;Ertrag[kWh]
Powador 10.0 TL3;10.0TL01258079;1;192.168.1.100;3.32
Uhrzeit;Udc1[V];Idc1[A];Pdc1[W];Udc2[V];Idc2[A];Pdc2[W];Uac1[V];Iac1[A];Uac2[V];Iac2[A];Uac3[V];Iac3[A];Pdc[W];Pac[W];Tsys[°C]
08:28:13;71.4;0.00;0;71.4;0.00;0;209.1;0.00;209.8;0.00;210.5;0.00;0;0;11.0
08:33:17;193.8;0.05;10;481.0;0.00;0;231.5;0.00;232.4;0.00;233.1;0.00;10;0;26.1
08:38:21;474.1;0.01;8;188.0;0.00;0;229.2;0.00;230.0;0.00;230.7;0.00;8;0;27.1
08:43:25;519.0;0.01;7;222.1;0.00;0;229.1;0.00;230.0;0.00;230.8;0.00;7;0;27.5
08:48:29;450.8;0.12;55;310.1;0.00;0;228.9;0.53;229.2;0.53;230.7;0.52;55;45;28.1
08:53:33;389.1;0.16;65;215.9;0.00;0;228.4;0.78;229.4;0.79;230.3;0.77;65;62;28.9
08:58:37;492.1;0.05;25;434.9;0.00;0;228.4;0.21;229.3;0.21;230.2;0.21;25;15;29.3
09:03:41;429.2;0.16;72;418.8;0.00;0;228.3;0.56;229.3;0.57;230.1;0.56;72;59;29.4
09:08:45;386.5;0.28;112;387.7;0.00;2;227.8;0.78;228.9;0.79;229.9;0.79;114;111;30.2
09:13:49;386.5;0.31;120;387.7;0.01;7;228.3;0.79;229.3;0.80;230.1;0.80;127;125;30.8
09:18:53;386.5;0.17;67;387.7;0.00;0;227.9;0.78;229.0;0.78;229.7;0.78;67;64;31.2
09:23:57;386.5;0.22;86;387.7;0.00;0;227.8;0.78;228.9;0.79;229.6;0.80;86;83;31.7
09:29:01;386.5;0.25;100;387.7;0.00;0;227.9;0.79;228.8;0.79;229.9;0.81;100;97;32.1
09:34:05;386.5;0.30;116;387.7;0.00;0;227.8;0.80;228.5;0.80;229.6;0.83;116;112;32.4
09:39:09;386.5;0.33;129;387.7;0.00;1;227.8;0.81;228.9;0.81;229.6;0.83;130;128;32.7
09:44:13;386.6;0.32;127;387.8;0.00;1;227.6;0.81;228.7;0.81;229.4;0.83;128;126;33.0
09:49:17;386.5;0.26;101;387.7;0.00;0;227.9;0.81;228.7;0.80;228.5;0.82;101;96;33.3
09:54:21;386.5;0.19;76;387.7;0.00;0;227.7;0.80;228.4;0.80;228.3;0.81;76;74;33.5
09:59:25;386.5;0.23;89;387.7;0.00;0;227.4;0.81;228.1;0.80;228.0;0.81;89;86;33.7
10:04:29;386.5;0.31;120;387.7;0.00;0;227.2;0.17;227.7;0.17;227.6;0.17;120;119;33.9
10:09:33;386.5;0.36;141;387.7;0.00;3;228.0;0.83;228.4;0.82;228.1;0.83;145;143;34.1
10:14:37;386.5;0.40;156;387.7;0.02;10;228.1;0.23;228.5;0.23;228.4;0.23;167;164;34.3
10:19:41;386.5;0.42;165;387.7;0.03;14;228.2;0.25;228.2;0.25;228.8;0.25;180;177;34.4
10:24:45;386.5;0.48;188;387.7;0.07;29;228.0;0.31;228.2;0.31;228.7;0.31;218;215;34.6
10:29:49;386.5;0.53;207;387.7;0.10;39;227.7;0.87;228.4;0.85;228.5;0.86;246;242;34.7
10:34:54;386.5;0.50;194;387.7;0.08;31;227.6;0.86;228.4;0.84;228.5;0.85;226;224;34.9
10:39:58;386.5;0.48;188;387.7;0.07;27;227.4;0.86;228.0;0.83;228.0;0.84;215;213;35.0
10:45:02;386.5;0.49;189;387.7;0.07;28;227.2;0.86;228.1;0.83;228.0;0.84;218;215;35.1
10:50:06;386.5;0.49;189;387.7;0.07;28;227.3;0.31;228.1;0.31;227.9;0.31;219;216;35.2
