WR-Typ;Seriennummer;RS485-Adresse;IP-Adresse;Ertrag[kWh]
Powador 10.0 TL3;10.0TL01258079;1;192.168.1.100;17.90
Uhrzeit;Udc1[V];Idc1[A];Pdc1[W];Udc2[V];Idc2[A];Pdc2[W];Uac1[V];Iac1[A];Uac2[V];Iac2[A];Uac3[V];Iac3[A];Pdc[W];Pac[W];Tsys[°C]
05:16:43;305.8;0.03;12;374.0;0.00;0;227.3;0.00;228.1;0.00;229.1;0.00;12;0;25.9
05:21:47;497.0;0.01;9;187.9;0.00;0;227.3;0.00;228.2;0.00;229.1;0.00;9;0;26.7
05:26:51;538.2;0.01;8;302.4;0.00;0;227.7;0.00;228.5;0.00;229.3;0.00;8;0;27.2
05:31:55;475.5;0.12;58;317.4;0.00;0;228.4;0.53;229.1;0.53;229.8;0.52;58;48;27.7
05:36:59;401.4;0.23;93;220.6;0.00;1;228.6;0.79;229.2;0.79;229.9;0.78;94;93;28.6
05:42:03;401.4;0.25;102;220.6;0.04;9;228.5;0.16;229.2;0.16;230.1;0.15;113;111;29.3
05:47:07;401.4;0.33;134;220.6;0.05;11;228.9;0.79;229.4;0.80;230.3;0.79;146;141;29.9
05:52:11;401.4;0.39;159;220.6;0.08;19;229.1;0.80;229.5;0.81;230.4;0.81;178;177;30.4
05:57:15;401.4;0.48;196;220.6;0.12;28;229.2;0.82;229.5;0.83;230.5;0.83;224;218;30.9
06:02:19;461.8;0.56;260;220.6;0.18;41;229.3;0.87;229.5;0.88;230.6;0.88;301;297;31.3
06:07:23;486.7;0.76;374;220.6;0.30;68;229.3;0.98;229.6;0.99;230.7;0.98;442;433;31.7
06:12:27;474.0;1.12;530;220.6;0.53;117;229.5;1.20;229.8;1.20;231.0;1.19;648;634;32.0
06:17:31;470.2;1.42;670;220.7;0.66;146;229.5;1.41;229.6;1.41;231.0;1.39;816;805;32.4
06:22:35;490.2;1.78;875;225.9;0.87;197;229.6;1.72;229.8;1.71;231.2;1.69;1073;1055;32.7
06:27:39;507.0;2.02;1027;290.9;1.02;299;229.6;2.07;229.8;2.06;231.0;2.03;1326;1310;33.0
06:32:43;493.6;2.39;1182;503.4;1.14;577;229.8;2.64;230.2;2.63;231.2;2.61;1760;1741;33.2
06:37:48;488.8;2.90;1418;535.9;1.24;665;229.9;2.97;230.1;2.97;231.2;2.96;2086;2056;33.6
06:42:52;487.9;3.00;1465;531.7;1.40;749;230.1;3.28;230.3;3.27;231.2;3.24;2215;2191;33.9
06:47:56;471.2;1.70;802;485.5;0.71;345;229.9;1.64;230.5;1.63;231.0;1.63;1148;1133;34.2
06:53:00;481.7;1.52;735;267.1;0.67;180;229.7;1.53;230.3;1.52;230.9;1.50;915;897;34.5
06:58:04;485.7;1.48;723;220.7;0.66;146;229.8;1.48;230.3;1.47;231.1;1.45;869;860;34.7
07:03:08;493.2;1.73;853;220.6;0.79;175;229.6;1.68;230.4;1.67;231.0;1.65;1029;1014;34.9
07:08:12;491.9;1.75;864;220.7;0.80;178;228.8;1.69;229.4;1.68;230.2;1.66;1043;1026;35.0
07:13:16;492.7;1.96;966;243.6;0.91;223;228.8;1.90;229.4;1.88;230.1;1.86;1190;1177;35.1
07:18:20;492.0;2.41;1186;476.7;1.11;531;229.2;2.60;229.4;2.59;230.5;2.56;1717;1699;35.2
07:23:24;493.3;2.76;1364;543.7;1.13;619;229.3;2.83;229.4;2.83;230.2;2.82;1985;1951;35.4
07:28:28;491.2;2.61;1284;535.8;1.08;582;229.9;2.65;229.8;2.65;231.1;2.64;1869;1834;35.6
07:33:32;515.4;2.31;1192;536.1;1.04;562;229.7;2.51;230.0;2.50;231.1;2.49;1756;1731;35.8
07:38:36;492.4;3.14;1547;533.2;1.34;715;230.1;3.23;230.6;3.22;231.4;3.21;2264;2235;35.9
07:43:40;510.3;3.16;1615;540.2;1.40;760;229.8;3.38;230.4;3.37;231.1;3.36;2377;2334;36.1
07:48:44;516.5;3.34;1727;543.9;1.51;823;229.9;3.65;230.6;3.64;231.2;3.63;2552;2522;36.3
07:53:48;515.9;6.60;3407;541.7;3.27;1775;230.0;7.45;230.7;7.45;231.3;7.43;5182;5117;36.6
07:58:52;512.6;5.00;2564;521.1;2.48;1294;229.5;5.49;230.3;5.47;231.0;5.45;3859;3782;37.0
08:03:56;499.5;4.08;2042;528.6;1.83;968;228.8;4.33;229.7;4.31;230.4;4.30;3011;2975;37.5
08:09:00;513.3;4.12;2116;537.7;1.87;1005;229.2;4.48;230.0;4.47;230.6;4.46;3124;3086;37.8
08:14:04;509.6;3.21;1639;538.5;1.48;798;228.8;3.60;229.5;3.59;230.2;3.56;2438;2412;38.0
08:19:08;507.6;3.30;1679;535.9;1.51;814;228.8;3.67;229.7;3.66;230.3;3.63;2493;2467;38.1
08:24:12;514.3;3.43;1767;524.9;1.59;837;228.7;3.83;229.4;3.82;230.2;3.79;2605;2575;38.2
08:29:16;509.7;3.31;1690;546.2;1.48;811;228.7;3.68;229.4;3.68;230.2;3.65;2502;2476;38.2
08:34:20;507.9;3.11;1582;536.1;1.41;757;228.5;3.46;229.0;3.45;229.9;3.42;2340;2316;38.3
08:39:24;507.9;3.60;1829;544.3;1.50;820;228.7;3.79;228.9;3.78;229.9;3.76;2652;2601;38.4
08:44:28;511.7;4.94;2531;551.5;2.13;1174;228.9;5.31;229.2;5.31;230.2;5.29;3707;3656;38.4
08:49:32;514.8;4.90;2524;555.2;2.13;1186;228.8;5.29;229.2;5.28;230.1;5.26;3711;3637;38.5
08:54:36;502.9;4.53;2281;546.5;2.10;1149;228.6;5.00;229.2;5.00;230.0;4.97;3430;3392;38.8
08:59:40;504.1;4.79;2416;532.5;2.17;1157;228.1;5.15;229.0;5.13;229.7;5.11;3576;3526;39.0
