WR-Typ;Seriennummer;RS485-Adresse;IP-Adresse;Ertrag[kWh]
Powador 10.0 TL3;10.0TL01258079;1;192.168.1.100;0.02
Uhrzeit;Udc1[V];Idc1[A];Pdc1[W];Udc2[V];Idc2[A];Pdc2[W];Uac1[V];Iac1[A];Uac2[V];Iac2[A];Uac3[V];Iac3[A];Pdc[W];Pac[W];Tsys[°C]
07:56:03;0.0;0.00;0;0.0;0.00;0;190.9;0.00;192.3;0.00;192.5;0.00;0;0;2.2
08:05:11;3.8;0.00;0;3.8;0.00;0;202.2;0.00;203.2;0.00;203.9;0.00;0;0;6.9
08:12:24;87.7;0.02;2;87.8;0.00;0;216.3;0.00;217.7;0.00;218.3;0.00;2;0;15.8
08:17:54;206.3;0.03;6;206.4;0.00;1;227.2;0.00;228.6;0.00;229.2;0.00;8;0;24.5
08:24:01;255.7;0.03;7;261.1;0.00;1;226.2;0.00;227.7;0.00;228.3;0.00;9;0;24.1
08:29:05;200.1;0.02;4;459.7;0.00;4;229.1;0.00;230.3;0.00;231.2;0.00;9;0;26.9
08:34:09;253.2;0.02;6;193.2;0.01;2;229.1;0.00;230.3;0.00;231.2;0.00;9;0;27.1
08:39:13;201.9;0.02;4;472.1;0.00;2;228.8;0.00;229.9;0.00;230.9;0.00;7;0;27.2
08:44:17;264.7;0.02;6;181.1;0.01;2;228.2;0.00;229.5;0.00;230.4;0.00;8;0;27.3
08:49:21;263.3;0.02;6;201.5;0.01;2;228.0;0.00;229.2;0.00;230.3;0.00;8;0;27.4
08:54:25;206.0;0.02;5;497.3;0.00;3;227.6;0.00;228.7;0.00;229.9;0.00;8;0;27.4
08:59:29;324.9;0.02;6;213.9;0.01;2;228.0;0.00;229.2;0.00;230.3;0.00;9;0;27.5
09:04:33;210.0;0.02;5;518.2;0.00;3;228.0;0.00;229.3;0.00;230.2;0.00;8;0;27.5
09:09:37;394.0;0.01;6;184.3;0.01;2;228.2;0.00;229.4;0.00;230.3;0.00;8;0;27.6
09:14:41;363.7;0.01;6;221.0;0.01;2;228.3;0.00;229.6;0.00;230.3;0.00;9;0;27.6
09:19:45;212.2;0.02;5;513.7;0.00;3;228.2;0.00;229.5;0.00;230.3;0.00;8;0;27.6
09:24:49;369.7;0.01;6;225.6;0.01;2;228.0;0.00;229.3;0.00;230.3;0.00;9;0;27.6
09:29:53;216.9;0.02;4;520.6;0.00;4;227.9;0.00;229.1;0.00;230.0;0.00;9;0;27.7
09:34:58;394.9;0.01;6;230.3;0.01;2;228.1;0.00;229.2;0.00;230.1;0.00;8;0;27.7
09:40:02;218.7;0.02;4;521.7;0.00;3;228.8;0.00;229.8;0.00;230.8;0.00;7;0;27.7
09:45:06;451.9;0.01;5;188.6;0.01;2;228.9;0.00;229.8;0.00;230.9;0.00;7;0;27.7
09:50:10;460.9;0.01;5;190.1;0.01;2;228.4;0.00;229.9;0.00;231.0;0.00;8;0;27.7
09:55:14;470.3;0.01;5;192.1;0.01;2;228.5;0.00;229.8;0.00;230.8;0.00;8;0;27.8
10:00:18;470.7;0.01;5;192.9;0.01;2;229.0;0.00;230.1;0.00;231.1;0.00;8;0;27.8
10:05:22;470.8;0.01;5;193.3;0.01;2;229.1;0.00;230.2;0.00;231.2;0.00;8;0;27.8
10:10:26;464.8;0.01;5;191.6;0.01;2;229.2;0.00;230.4;0.00;231.2;0.00;8;0;27.8
10:15:30;466.0;0.01;5;192.3;0.01;2;229.2;0.00;230.3;0.00;231.1;0.00;8;0;27.8
10:20:34;474.7;0.00;4;317.0;0.01;3;229.3;0.00;230.4;0.00;231.4;0.00;8;0;27.9
10:25:38;476.3;0.00;2;448.8;0.00;2;229.0;0.00;230.1;0.00;231.3;0.00;5;0;28.0
10:30:42;465.4;0.00;4;345.6;0.00;3;228.8;0.00;230.0;0.00;231.2;0.00;7;0;28.0
10:35:46;472.2;0.01;5;219.1;0.01;3;229.0;0.00;230.5;0.00;231.4;0.00;9;0;28.0
10:40:50;485.8;0.00;2;459.5;0.00;2;229.3;0.00;230.8;0.00;231.6;0.00;5;0;28.1
10:45:54;494.6;0.00;3;465.8;0.00;2;229.4;0.00;230.9;0.00;231.1;0.00;5;0;28.3
10:50:58;461.1;0.01;7;430.3;0.01;7;229.3;0.17;230.8;0.18;231.1;0.17;14;6;28.5
10:56:02;414.4;0.02;11;455.9;0.01;8;228.9;0.28;230.5;0.28;231.4;0.28;19;7;28.9
11:01:06;336.9;0.03;13;293.9;0.03;8;229.2;0.41;230.6;0.42;231.4;0.42;22;10;28.9
11:06:10;466.8;0.01;5;433.8;0.00;3;229.3;0.03;230.9;0.03;231.6;0.03;9;0;29.1
11:11:14;483.8;0.00;2;454.9;0.00;2;229.4;0.00;231.3;0.00;231.8;0.00;5;0;29.0
11:16:18;490.4;0.00;2;469.2;0.00;2;229.8;0.00;231.6;0.00;231.9;0.00;5;0;29.0
11:21:22;488.9;0.00;2;471.1;0.00;2;230.2;0.00;231.9;0.00;232.3;0.00;5;0;29.1
11:26:26;491.3;0.00;2;475.2;0.00;2;230.5;0.00;232.1;0.00;232.7;0.00;5;0;29.2
11:31:30;476.4;0.00;2;453.6;0.00;2;230.3;0.00;231.9;0.00;232.7;0.00;5;0;29.2
11:36:34;481.5;0.00;2;467.5;0.00;2;230.5;0.00;232.1;0.00;232.8;0.00;5;0;29.2
11:41:38;484.7;0.00;2;467.6;0.00;2;230.6;0.00;232.3;0.00;232.8;0.00;5;0;29.2
11:46:42;487.5;0.00;2;474.0;0.00;2;229.1;0.00;230.6;0.00;231.2;0.00;5;0;29.3
11:51:46;480.5;0.00;2;462.9;0.00;2;227.1;0.00;228.9;0.00;229.2;0.00;5;0;29.3
11:56:50;470.7;0.00;2;438.7;0.00;2;227.2;0.00;228.7;0.00;229.2;0.00;5;0;29.3
12:01:54;470.3;0.00;4;435.5;0.00;3;227.2;0.00;228.3;0.00;229.1;0.00;8;0;29.2
12:06:58;467.6;0.00;4;431.9;0.00;2;226.7;0.00;227.9;0.00;228.5;0.00;6;0;29.2
12:12:02;471.4;0.00;4;440.8;0.00;4;226.1;0.00;227.5;0.00;228.1;0.00;8;0;29.2
