WR-Typ;Seriennummer;RS485-Adresse;IP-Adresse;Ertrag[kWh]
Powador 10.0 TL3;10.0TL01258079;1;0.0.0.0;4.67
Uhrzeit;Udc1[V];Idc1[A];Pdc1[W];Udc2[V];Idc2[A];Pdc2[W];Uac1[V];Iac1[A];Uac2[V];Iac2[A];Uac3[V];Iac3[A];Pdc[W];Pac[W];Tsys[°C]
08:20:23;204.1;0.05;10;438.9;0.00;0;227.5;0.00;228.4;0.00;229.3;0.00;10;0;26.7
08:25:27;451.0;0.02;9;230.5;0.00;0;227.3;0.00;228.1;0.00;229.0;0.00;9;0;28.0
08:30:31;528.0;0.01;8;190.5;0.00;0;227.9;0.00;228.8;0.00;229.6;0.00;8;0;28.4
08:35:35;530.7;0.04;25;409.5;0.00;0;228.4;0.18;229.4;0.18;230.2;0.18;25;16;28.8
08:40:39;401.3;0.25;100;288.1;0.01;4;228.7;0.79;229.1;0.80;230.5;0.79;104;102;29.7
08:45:44;397.0;0.34;136;282.9;0.06;17;228.7;0.80;229.2;0.81;230.4;0.80;154;151;30.4
08:50:48;397.0;0.44;175;282.9;0.10;31;228.7;0.81;229.8;0.82;230.6;0.82;206;204;31.0
08:55:52;397.0;0.49;195;282.9;0.12;36;228.8;0.83;229.8;0.83;230.6;0.84;231;225;31.6
09:00:56;397.0;0.49;195;282.9;0.12;34;229.1;0.83;230.1;0.83;230.9;0.85;229;224;32.1
09:06:00;397.0;0.40;162;282.9;0.11;33;229.4;0.28;230.5;0.27;231.2;0.27;196;193;32.5
09:11:04;397.0;0.37;150;282.9;0.06;17;229.7;0.83;230.6;0.82;231.5;0.84;167;164;32.9
09:16:09;397.0;0.43;173;282.9;0.09;26;229.9;0.84;230.9;0.84;231.8;0.86;200;196;33.3
09:21:12;397.4;0.52;207;282.9;0.13;37;230.6;0.86;231.6;0.85;232.6;0.87;244;239;33.7
09:26:16;492.1;0.46;226;282.9;0.12;36;230.8;0.87;231.8;0.86;232.7;0.87;263;257;34.0
09:31:20;488.3;0.40;196;282.9;0.17;48;231.1;0.34;232.2;0.34;232.9;0.34;246;242;34.2
09:36:24;495.6;0.53;264;282.9;0.15;44;230.2;0.89;231.1;0.89;232.0;0.90;309;303;34.5
09:41:28;490.5;0.61;302;282.9;0.19;56;229.9;0.93;230.7;0.93;231.7;0.93;358;352;34.7
09:46:32;503.2;0.69;350;282.9;0.24;68;230.1;0.99;230.9;0.98;232.0;0.98;418;410;34.9
09:51:36;513.7;0.81;417;282.9;0.30;85;230.1;1.06;230.9;1.05;231.9;1.05;502;494;35.1
09:56:40;512.7;0.93;481;282.9;0.36;104;230.2;1.15;231.0;1.13;232.0;1.13;586;575;35.3
10:01:44;516.2;1.13;584;282.9;0.46;132;230.0;1.30;230.6;1.28;231.8;1.27;717;706;35.5
10:06:48;522.1;1.35;707;282.9;0.59;167;230.5;1.48;230.5;1.46;232.4;1.44;874;860;35.6
10:11:52;525.2;1.35;713;282.9;0.61;172;230.9;1.49;231.3;1.48;232.5;1.46;886;874;35.8
10:16:56;519.9;1.33;693;282.9;0.57;164;231.1;1.45;231.7;1.44;232.7;1.42;857;845;35.9
10:22:00;518.7;1.11;577;282.9;0.88;249;231.6;1.17;232.4;1.16;233.3;1.16;828;816;36.1
10:27:04;517.7;1.29;668;282.9;0.55;156;231.3;1.42;232.2;1.40;232.8;1.38;824;816;36.2
10:32:08;516.7;1.46;758;283.2;0.64;182;231.2;1.56;232.0;1.55;232.9;1.52;941;927;36.4
10:37:12;529.9;1.80;957;396.0;0.84;336;231.2;2.01;231.9;1.99;233.0;1.97;1293;1275;36.5
10:42:16;521.6;1.86;972;535.9;0.79;425;231.3;1.98;232.0;1.98;233.2;1.97;1399;1380;36.6
10:47:20;529.0;2.05;1084;561.4;0.83;467;231.7;2.20;232.4;2.20;233.4;2.19;1555;1535;36.8
10:52:24;516.9;1.81;940;551.8;0.72;399;232.0;1.89;232.6;1.89;233.6;1.88;1341;1321;36.9
10:57:28;512.0;1.54;790;540.8;0.60;328;232.0;1.58;232.7;1.58;233.8;1.57;1119;1106;37.1
11:02:32;506.8;1.24;631;531.3;0.46;248;231.4;1.24;231.7;1.24;233.1;1.23;880;865;37.2
11:07:36;507.7;1.08;553;538.1;0.40;220;231.0;1.36;231.6;1.34;232.9;1.32;773;764;37.3
11:12:40;500.9;1.09;550;531.8;0.38;204;230.8;1.06;231.5;1.06;232.6;1.06;756;741;37.3
11:17:44;502.2;1.11;557;533.6;0.38;206;231.2;1.08;231.7;1.08;232.9;1.07;766;752;37.4
11:22:48;502.6;1.11;561;530.2;0.39;210;231.8;1.09;232.5;1.08;233.3;1.08;772;759;37.4
11:27:52;502.9;1.09;551;531.4;0.38;204;231.0;1.07;231.9;1.06;232.7;1.06;756;744;37.4
11:32:56;503.7;1.01;511;513.1;0.37;194;230.9;1.28;231.7;1.26;232.5;1.25;706;698;37.4
11:38:00;498.0;0.70;351;314.9;0.39;123;230.5;0.67;231.8;0.67;232.3;0.66;475;466;37.5
11:43:04;505.3;0.57;293;282.9;0.34;96;230.8;0.55;231.8;0.55;232.4;0.54;391;384;37.5
11:48:08;502.1;0.75;381;282.9;0.26;75;231.3;1.02;232.1;1.01;232.8;0.99;456;450;37.5
