WR-Typ;Seriennummer;RS485-Adresse;IP-Adresse;Ertrag[kWh]
Powador 10.0 TL3;10.0TL01258079;1;192.168.1.100;0.00
Uhrzeit;Udc1[V];Idc1[A];Pdc1[W];Udc2[V];Idc2[A];Pdc2[W];Uac1[V];Iac1[A];Uac2[V];Iac2[A];Uac3[V];Iac3[A];Pdc[W];Pac[W];Tsys[°C]
07:41:36;0.0;0.00;0;0.0;0.00;0;197.2;0.00;198.5;0.00;199.1;0.00;0;0;4.6
07:50:47;0.4;0.00;0;0.4;0.00;0;203.9;0.00;204.7;0.00;205.8;0.00;0;0;8.0
07:59:39;67.7;0.00;0;67.3;0.00;0;208.1;0.00;209.4;0.00;210.3;0.00;0;0;10.9
08:04:43;433.0;0.02;9;195.9;0.00;0;228.2;0.00;229.4;0.00;230.5;0.00;9;0;25.7
08:09:47;198.0;0.05;10;517.9;0.00;0;228.3;0.00;229.4;0.00;230.6;0.00;10;0;26.6
08:14:51;437.7;0.02;9;197.2;0.00;0;228.5;0.00;229.7;0.00;230.9;0.00;9;0;27.0
08:19:55;198.5;0.05;10;499.0;0.00;0;228.8;0.00;230.1;0.00;231.1;0.00;10;0;27.2
08:24:59;442.2;0.01;8;202.7;0.00;0;228.6;0.00;230.0;0.00;230.9;0.00;8;0;27.3
08:30:03;318.7;0.03;11;415.5;0.00;0;228.4;0.00;229.8;0.00;231.0;0.00;11;0;27.4
08:35:07;534.7;0.01;8;189.5;0.00;0;228.3;0.00;229.3;0.00;230.0;0.00;8;0;27.5
08:40:11;530.5;0.01;8;188.8;0.00;0;227.6;0.00;228.4;0.00;229.4;0.00;8;0;27.6
08:45:15;507.6;0.01;9;186.9;0.00;0;227.7;0.00;227.9;0.00;229.4;0.00;9;0;27.6
08:50:19;499.6;0.01;7;186.5;0.00;0;228.1;0.00;228.0;0.00;229.6;0.00;7;0;27.7
08:55:23;394.6;0.02;10;325.1;0.00;0;227.9;0.00;228.6;0.00;230.1;0.00;10;0;27.7
09:00:27;500.9;0.01;9;204.2;0.00;0;228.1;0.00;229.0;0.00;230.5;0.00;9;0;27.8
09:05:31;447.2;0.02;10;263.6;0.00;0;228.1;0.00;228.8;0.00;230.5;0.00;10;0;27.8
09:10:35;423.5;0.02;10;303.5;0.00;0;227.8;0.00;228.9;0.00;230.6;0.00;10;0;27.8
09:15:39;526.3;0.01;8;188.7;0.00;0;227.8;0.00;228.9;0.00;230.3;0.00;8;0;27.9
09:20:43;522.2;0.01;7;188.1;0.00;0;228.1;0.00;228.8;0.00;230.4;0.00;7;0;27.9
09:25:47;469.7;0.02;10;259.5;0.00;0;228.4;0.00;229.0;0.00;230.7;0.00;10;0;28.0
09:30:52;524.1;0.01;7;188.3;0.00;0;228.2;0.00;228.9;0.00;230.6;0.00;7;0;28.0
09:35:55;529.3;0.01;6;189.2;0.00;0;227.2;0.00;229.5;0.00;230.8;0.00;6;0;28.0
09:40:59;533.0;0.01;8;189.4;0.00;0;228.2;0.00;229.2;0.00;230.8;0.00;8;0;28.1
09:46:04;536.8;0.01;6;190.3;0.00;0;228.4;0.00;229.2;0.00;230.7;0.00;6;0;28.1
09:51:08;540.9;0.01;6;191.9;0.00;0;228.2;0.00;229.3;0.00;230.7;0.00;6;0;28.1
09:56:12;541.3;0.01;6;192.7;0.00;0;228.5;0.00;229.2;0.00;230.8;0.00;6;0;28.1
10:01:16;544.9;0.01;6;368.3;0.00;0;228.6;0.00;229.2;0.00;231.0;0.00;6;0;28.2
10:06:20;548.3;0.01;6;430.1;0.00;0;228.7;0.00;229.3;0.00;231.0;0.00;6;0;28.3
10:11:24;549.9;0.01;6;439.9;0.00;0;228.7;0.00;229.5;0.00;231.0;0.00;6;0;28.3
10:16:28;547.4;0.01;6;432.4;0.00;0;228.7;0.00;229.5;0.00;231.1;0.00;6;0;28.4
10:21:32;541.3;0.01;8;403.8;0.00;0;228.5;0.00;229.4;0.00;230.8;0.00;8;0;28.4
10:26:36;542.5;0.01;8;413.7;0.00;0;228.6;0.00;229.4;0.00;231.0;0.00;8;0;28.5
10:31:40;546.0;0.01;6;428.1;0.00;0;228.7;0.00;229.6;0.00;231.2;0.00;6;0;28.5
10:36:44;545.4;0.01;8;427.4;0.00;0;229.0;0.00;230.1;0.00;231.5;0.00;8;0;28.6
10:41:48;540.9;0.01;8;407.4;0.00;0;229.1;0.00;230.1;0.00;231.6;0.00;8;0;28.6
10:46:52;537.6;0.01;8;383.1;0.00;0;228.9;0.00;229.8;0.00;231.5;0.00;8;0;28.6
10:51:56;534.5;0.01;8;310.5;0.00;0;229.3;0.00;229.9;0.00;231.5;0.00;8;0;28.6
10:57:00;527.7;0.01;6;189.5;0.00;0;229.6;0.00;230.4;0.00;231.9;0.00;6;0;28.6
11:02:04;516.5;0.01;9;187.8;0.00;0;230.3;0.00;231.2;0.00;232.6;0.00;9;0;28.6
11:07:08;423.5;0.02;10;295.7;0.00;0;230.2;0.00;231.2;0.00;232.5;0.00;10;0;28.6
11:12:12;478.0;0.02;10;220.0;0.00;0;230.0;0.00;231.2;0.00;232.4;0.00;10;0;28.6
11:17:16;439.1;0.02;10;264.9;0.00;0;230.3;0.00;231.5;0.00;232.5;0.00;10;0;28.5
11:22:20;371.8;0.03;12;346.2;0.00;0;230.4;0.00;231.6;0.00;232.6;0.00;12;0;28.5
11:27:24;377.4;0.03;11;319.8;0.00;0;230.3;0.00;231.3;0.00;232.5;0.00;11;0;28.5
11:32:28;325.5;0.03;11;386.1;0.00;0;230.4;0.00;231.4;0.00;232.6;0.00;11;0;28.5
11:37:32;353.1;0.03;10;351.0;0.00;0;230.5;0.00;231.5;0.00;232.8;0.00;10;0;28.5
11:42:36;415.1;0.02;10;271.6;0.00;0;230.7;0.00;231.7;0.00;232.9;0.00;10;0;28.5
11:47:40;254.3;0.04;11;461.6;0.00;0;230.8;0.00;231.8;0.00;233.2;0.00;11;0;28.4
11:52:44;417.4;0.02;10;267.8;0.00;0;230.8;0.00;231.7;0.00;233.0;0.00;10;0;28.4
11:57:48;252.6;0.04;11;461.7;0.00;0;230.8;0.00;231.7;0.00;232.5;0.00;11;0;28.4
12:02:52;401.1;0.02;11;262.6;0.00;0;230.7;0.00;231.3;0.00;232.7;0.00;11;0;28.4
12:07:56;242.9;0.04;11;449.5;0.00;0;229.9;0.00;230.6;0.00;232.3;0.00;11;0;28.4
12:13:00;384.3;0.02;10;255.2;0.00;0;229.6;0.00;230.3;0.00;231.9;0.00;10;0;28.4
