WR-Typ;Seriennummer;RS485-Adresse;IP-Adresse;Ertrag[kWh]
Powador 10.0 TL3;10.0TL01258079;1;0.0.0.0;387.44
Datum;E[Wh]
01/04/2015;24816
02/04/2015;5216
03/04/2015;37130
04/04/2015;10444
05/04/2015;29472
06/04/2015;25627
07/04/2015;47441
08/04/2015;46918
09/04/2015;46155
10/04/2015;45153
11/04/2015;27761
12/04/2015;41311
