WR-Typ;Seriennummer;RS485-Adresse;IP-Adresse;Ertrag[kWh]
Powador 10.0 TL3;10.0TL01258079;1;0.0.0.0;0.42
Uhrzeit;Udc1[V];Idc1[A];Pdc1[W];Udc2[V];Idc2[A];Pdc2[W];Uac1[V];Iac1[A];Uac2[V];Iac2[A];Uac3[V];Iac3[A];Pdc[W];Pac[W];Tsys[°C]
08:29:24;21.2;0.01;0;21.3;0.00;0;206.4;0.00;207.5;0.00;207.9;0.00;0;0;10.0
08:34:28;218.2;0.04;10;450.4;0.00;0;228.6;0.00;229.4;0.00;229.9;0.00;10;0;26.7
08:39:32;411.6;0.02;10;237.7;0.00;0;228.6;0.00;229.5;0.00;230.1;0.00;10;0;27.8
08:44:36;386.0;0.03;12;337.9;0.00;0;228.7;0.00;229.4;0.00;230.3;0.00;12;0;28.2
08:49:40;522.9;0.01;7;190.1;0.00;0;228.7;0.00;229.7;0.00;230.2;0.00;7;0;28.5
08:54:44;499.1;0.08;44;321.1;0.00;0;228.7;0.30;229.5;0.30;230.1;0.30;44;32;28.7
08:59:48;391.7;0.23;93;213.4;0.00;0;229.1;0.78;229.7;0.79;230.3;0.78;93;90;29.6
09:04:52;391.6;0.22;87;213.4;0.00;0;228.9;0.78;229.7;0.79;230.3;0.78;87;85;30.2
09:09:56;391.7;0.21;84;213.4;0.00;0;229.1;0.78;229.5;0.79;230.3;0.78;84;83;30.8
09:15:00;391.6;0.21;86;213.4;0.00;0;228.8;0.78;229.5;0.79;230.1;0.79;86;82;31.4
09:20:04;456.7;0.05;26;385.0;0.00;0;228.4;0.37;229.1;0.38;229.7;0.38;26;18;31.7
09:25:08;522.8;0.01;7;217.6;0.00;0;228.3;0.00;229.1;0.00;229.6;0.00;7;0;31.3
09:30:12;521.3;0.01;7;192.4;0.00;0;227.9;0.00;228.8;0.00;229.3;0.00;7;0;31.1
09:35:16;532.3;0.01;8;253.0;0.00;0;227.8;0.00;228.7;0.00;229.3;0.00;8;0;31.0
09:40:20;426.2;0.23;100;421.0;0.00;0;227.8;0.67;228.8;0.67;229.5;0.68;100;90;31.4
09:45:24;402.2;0.30;121;408.1;0.00;0;228.0;0.17;228.4;0.17;229.5;0.17;122;120;32.0
09:50:28;402.2;0.31;126;408.1;0.00;0;227.7;0.80;228.1;0.80;229.2;0.83;126;119;32.5
09:55:32;402.2;0.35;141;408.1;0.00;0;227.7;0.20;227.9;0.20;229.3;0.20;142;140;32.9
10:00:36;402.2;0.19;78;408.1;0.00;0;227.7;0.80;228.1;0.80;229.3;0.82;78;76;33.2
10:05:41;402.2;0.18;76;408.1;0.00;0;227.4;0.81;228.2;0.80;229.0;0.82;76;73;33.5
10:10:45;474.2;0.04;20;487.1;0.00;0;227.1;0.29;228.0;0.28;228.9;0.29;20;13;33.6
10:15:49;488.5;0.01;8;195.3;0.00;0;226.9;0.00;227.8;0.00;228.6;0.00;8;0;33.1
10:20:53;198.4;0.05;10;534.6;0.00;0;226.5;0.00;227.3;0.00;228.2;0.00;10;0;32.8
10:25:57;514.4;0.01;7;188.3;0.00;0;226.5;0.00;227.3;0.00;228.3;0.00;7;0;32.5
10:31:01;510.4;0.01;7;188.1;0.00;0;225.6;0.00;227.5;0.00;228.2;0.00;7;0;32.3
10:36:05;518.4;0.01;9;191.0;0.00;0;226.4;0.00;227.6;0.00;228.3;0.00;9;0;32.1
10:41:09;540.0;0.01;8;355.1;0.00;0;226.5;0.00;227.2;0.00;228.1;0.00;8;0;32.0
10:46:13;538.2;0.01;6;454.9;0.00;0;226.4;0.00;227.0;0.00;228.1;0.00;6;0;32.0
10:51:17;521.6;0.01;7;357.6;0.00;0;226.4;0.00;227.1;0.00;228.2;0.00;7;0;31.9
10:56:21;421.0;0.02;10;278.5;0.00;0;226.5;0.00;227.2;0.00;228.2;0.00;10;0;31.7
11:01:26;263.8;0.04;11;444.6;0.00;0;226.6;0.00;227.1;0.00;228.0;0.00;11;0;31.6
11:06:29;500.9;0.01;7;188.1;0.00;0;226.2;0.00;227.0;0.00;228.0;0.00;7;0;31.5
11:11:33;518.0;0.01;7;189.4;0.00;0;226.0;0.00;226.9;0.00;227.7;0.00;7;0;31.4
11:16:37;525.9;0.01;8;190.9;0.00;0;225.7;0.00;226.6;0.00;227.6;0.00;8;0;31.3
11:21:41;539.2;0.01;6;352.0;0.00;0;225.9;0.00;226.9;0.00;227.8;0.00;6;0;31.3
11:26:45;539.2;0.01;6;467.2;0.00;0;226.2;0.00;227.0;0.00;227.8;0.00;6;0;31.4
11:31:49;542.7;0.01;8;465.1;0.00;0;226.4;0.00;227.0;0.00;227.6;0.00;8;0;31.4
11:36:53;440.2;0.14;64;426.4;0.00;0;226.1;0.57;226.9;0.57;227.6;0.59;64;54;31.7
11:41:57;398.9;0.18;75;406.1;0.00;0;226.2;0.79;227.0;0.79;227.9;0.81;75;71;32.3
11:47:01;398.9;0.16;66;406.2;0.00;0;226.1;0.79;226.9;0.79;227.9;0.80;66;65;32.8
11:52:05;398.9;0.17;70;406.2;0.00;0;226.0;0.79;227.0;0.79;227.8;0.81;70;67;33.2
11:57:09;398.9;0.21;87;406.2;0.00;0;226.1;0.12;227.1;0.12;228.0;0.12;88;86;33.5
12:02:13;398.9;0.25;102;406.2;0.00;0;226.2;0.14;227.0;0.14;228.1;0.14;102;100;33.8
12:07:17;399.1;0.28;115;406.1;0.00;0;226.2;0.83;226.8;0.81;227.9;0.83;115;114;34.1
12:12:21;398.8;0.31;126;406.2;0.00;0;226.2;0.18;226.9;0.18;227.8;0.18;127;125;34.4
12:17:25;398.9;0.32;127;406.2;0.00;0;226.2;0.18;226.8;0.18;227.6;0.18;128;126;34.6
