WR-Typ;Seriennummer;RS485-Adresse;IP-Adresse;Ertrag[kWh]
Powador 10.0 TL3;10.0TL01258079;1;0.0.0.0;6.37
Uhrzeit;Udc1[V];Idc1[A];Pdc1[W];Udc2[V];Idc2[A];Pdc2[W];Uac1[V];Iac1[A];Uac2[V];Iac2[A];Uac3[V];Iac3[A];Pdc[W];Pac[W];Tsys[°C]
08:02:27;416.4;0.02;10;188.2;0.00;0;229.9;0.00;230.7;0.00;231.4;0.00;10;0;27.3
08:07:31;189.8;0.05;9;545.4;0.00;0;229.5;0.00;230.4;0.00;231.1;0.00;9;0;28.5
08:12:35;515.1;0.01;7;189.6;0.00;0;229.7;0.00;230.4;0.00;231.1;0.00;7;0;28.9
08:17:39;534.6;0.01;8;190.7;0.00;0;229.9;0.00;230.5;0.00;231.3;0.00;8;0;29.2
08:22:43;547.5;0.01;8;328.5;0.00;0;229.9;0.00;230.5;0.00;231.2;0.00;8;0;29.4
08:27:47;436.6;0.10;46;351.4;0.00;0;230.0;0.38;230.8;0.39;231.2;0.38;46;28;29.8
08:32:51;290.3;0.23;67;210.2;0.00;0;229.8;0.78;230.2;0.79;231.2;0.79;67;62;30.6
08:37:55;290.3;0.26;77;210.2;0.00;0;230.0;0.79;230.3;0.80;231.4;0.79;77;76;31.2
08:42:59;290.3;0.31;91;210.2;0.00;1;229.9;0.79;230.7;0.80;231.4;0.80;93;90;31.8
08:48:03;290.3;0.33;98;210.2;0.04;8;229.9;0.15;230.6;0.15;231.3;0.15;108;106;32.4
08:53:07;290.4;0.45;132;210.2;0.08;18;229.5;0.82;231.0;0.82;231.4;0.84;151;149;32.9
08:58:11;290.3;0.55;161;210.2;0.20;43;230.0;0.29;230.8;0.29;231.4;0.28;205;202;33.3
09:03:15;294.4;0.69;203;210.2;0.21;44;229.9;0.86;230.6;0.86;231.4;0.87;248;242;33.7
09:08:19;472.0;0.78;371;210.2;0.28;60;230.2;1.00;230.7;0.99;231.8;0.99;432;424;34.0
09:13:23;537.4;0.88;474;210.2;0.36;77;230.3;1.12;231.0;1.11;231.9;1.10;551;543;34.4
09:18:27;528.8;0.90;480;210.2;0.36;76;230.3;1.12;230.8;1.11;231.8;1.11;557;546;34.7
09:23:31;519.2;0.86;450;210.2;0.32;68;230.2;1.08;230.8;1.07;231.8;1.07;518;506;34.9
09:28:35;525.4;0.79;420;210.2;0.29;61;229.9;1.04;230.8;1.03;231.6;1.03;481;473;35.1
09:33:39;519.6;0.83;431;210.2;0.30;64;230.0;1.06;230.5;1.04;231.4;1.04;495;486;35.4
09:38:43;513.1;0.89;458;210.2;0.33;70;229.9;1.09;230.3;1.08;231.4;1.07;529;521;35.5
09:43:47;512.6;0.90;466;210.2;0.34;71;230.0;1.11;230.3;1.09;231.4;1.09;538;531;35.7
09:48:51;509.9;0.90;462;210.2;0.33;70;229.9;1.10;230.4;1.08;231.3;1.08;532;523;35.9
09:53:55;513.0;0.95;490;210.2;0.36;77;229.9;1.13;230.7;1.12;231.5;1.10;567;555;36.0
09:58:59;519.3;1.06;554;210.2;0.43;90;229.7;1.21;230.3;1.20;231.5;1.19;645;636;36.2
10:04:03;530.9;1.34;712;210.1;0.65;138;229.5;1.45;229.8;1.44;230.7;1.42;851;839;36.3
10:09:07;528.9;1.36;723;210.2;0.61;128;229.8;1.45;229.8;1.44;230.8;1.41;852;840;36.5
10:14:11;528.0;1.44;765;210.3;0.65;136;229.6;1.53;229.7;1.51;230.8;1.49;902;892;36.6
10:19:15;526.1;1.48;783;210.3;0.66;140;229.5;1.55;230.1;1.53;231.0;1.51;924;912;36.7
10:24:19;521.2;1.48;776;210.2;0.65;137;229.3;1.53;229.9;1.52;230.9;1.49;914;901;36.9
10:29:23;518.0;1.44;747;210.2;0.62;131;229.5;1.50;230.1;1.48;231.1;1.45;879;869;37.0
10:34:27;515.3;1.44;747;210.2;0.62;131;229.5;1.49;230.5;1.48;231.4;1.45;878;866;37.1
10:39:31;512.8;1.41;727;210.2;0.60;127;229.6;1.46;230.3;1.44;231.4;1.42;854;843;37.2
10:44:35;511.8;1.16;598;210.2;1.21;254;229.4;1.22;230.2;1.22;231.2;1.21;854;845;37.3
10:49:39;512.1;1.46;751;210.2;0.63;133;229.5;1.50;230.3;1.48;231.2;1.46;885;875;37.4
10:54:43;509.5;1.46;747;210.2;0.62;132;229.6;1.50;230.1;1.48;231.2;1.46;880;868;37.5
10:59:47;513.6;1.49;766;210.2;0.65;136;229.7;1.53;230.1;1.51;231.0;1.48;903;892;37.6
11:04:51;510.4;1.48;758;210.2;0.64;135;229.0;1.51;229.6;1.49;230.7;1.47;894;883;37.7
11:09:55;515.1;1.56;808;210.2;0.68;145;228.7;1.59;229.6;1.57;230.6;1.55;953;941;37.7
11:14:59;514.3;1.76;905;211.0;0.81;172;228.3;1.74;230.0;1.72;230.9;1.70;1078;1058;37.8
11:20:03;512.3;1.62;833;210.2;0.71;150;228.4;1.62;230.0;1.61;230.9;1.58;983;971;37.9
