WR-Typ;Seriennummer;RS485-Adresse;IP-Adresse;Ertrag[kWh]
Powador 10.0 TL3;10.0TL01258079;1;192.168.1.100;9.20
Uhrzeit;Udc1[V];Idc1[A];Pdc1[W];Udc2[V];Idc2[A];Pdc2[W];Uac1[V];Iac1[A];Uac2[V];Iac2[A];Uac3[V];Iac3[A];Pdc[W];Pac[W];Tsys[°C]
07:07:17;290.9;0.03;11;408.2;0.00;0;225.9;0.00;226.8;0.00;227.5;0.00;11;0;26.2
07:12:21;370.4;0.03;11;319.7;0.00;0;225.8;0.00;226.7;0.00;227.5;0.00;11;0;27.1
07:17:25;292.2;0.03;11;410.4;0.00;0;225.9;0.00;227.1;0.00;227.8;0.00;11;0;27.5
07:22:29;403.4;0.02;9;306.0;0.00;0;226.5;0.00;227.6;0.00;228.4;0.00;9;0;27.7
07:27:33;530.6;0.01;8;193.3;0.00;0;226.5;0.00;227.6;0.00;228.5;0.00;8;0;27.8
07:32:37;545.9;0.02;13;451.5;0.00;0;226.7;0.07;227.8;0.07;228.5;0.07;13;6;28.1
07:37:41;408.6;0.22;92;334.2;0.00;0;226.6;0.13;227.7;0.13;228.3;0.13;93;91;28.8
07:42:45;395.4;0.29;118;315.1;0.03;9;226.9;0.78;227.9;0.79;228.7;0.78;127;125;29.5
07:47:49;395.4;0.35;140;315.0;0.08;25;227.2;0.23;228.1;0.23;229.1;0.23;166;163;30.1
07:52:53;395.4;0.41;165;315.1;0.12;39;227.3;0.29;228.4;0.29;229.2;0.29;206;202;30.6
07:57:57;418.9;0.50;212;315.1;0.14;45;227.1;0.84;228.9;0.85;229.2;0.85;257;254;31.1
08:03:01;489.0;0.56;274;315.1;0.18;58;227.6;0.89;228.7;0.90;229.2;0.89;333;326;31.6
08:08:05;512.6;0.62;319;315.1;0.22;70;227.3;0.94;228.2;0.94;229.0;0.94;389;384;32.0
08:13:09;507.2;0.64;325;315.1;0.38;122;227.5;0.64;228.6;0.64;229.2;0.64;448;440;32.3
08:18:13;522.9;0.78;411;315.1;0.31;98;227.4;1.06;228.4;1.06;228.9;1.06;509;502;32.6
08:23:17;518.8;0.88;457;315.1;0.35;112;227.6;1.12;228.3;1.12;229.1;1.12;570;561;32.9
08:28:21;524.3;0.85;446;315.1;0.60;190;227.3;0.92;228.1;0.91;228.8;0.91;639;630;33.2
08:33:25;526.8;0.95;501;315.1;0.70;221;227.5;1.04;228.2;1.03;229.0;1.03;723;711;33.4
08:38:29;528.8;1.19;632;315.1;0.52;165;227.5;1.39;228.4;1.38;228.9;1.37;798;788;33.7
08:43:33;531.8;1.32;702;315.1;0.58;185;227.3;1.51;228.3;1.50;228.8;1.48;888;877;33.9
08:48:37;535.0;1.46;785;321.3;0.66;213;227.2;1.63;228.4;1.62;228.8;1.61;999;981;34.1
08:53:41;537.6;1.66;894;543.1;0.67;366;227.2;1.99;228.2;1.98;228.8;1.96;1260;1246;34.3
08:58:45;544.9;1.81;989;607.3;0.70;426;227.3;2.20;228.2;2.19;228.9;2.16;1415;1400;34.5
09:03:49;548.0;1.91;1047;608.6;0.72;443;227.5;2.29;228.4;2.28;229.1;2.26;1490;1472;34.7
09:08:53;545.4;2.02;1103;592.6;0.77;459;227.4;2.39;228.5;2.37;229.2;2.35;1563;1542;34.9
09:13:57;536.6;2.21;1188;584.7;0.77;455;227.5;2.37;228.7;2.35;229.3;2.35;1645;1620;35.1
09:19:01;537.6;2.41;1296;570.3;0.90;515;227.6;2.61;228.6;2.60;229.5;2.59;1814;1786;35.3
09:24:05;541.1;2.30;1246;562.6;0.90;506;227.4;2.52;228.3;2.51;229.2;2.50;1754;1722;35.5
09:29:09;517.1;2.36;1224;564.6;0.90;511;227.5;2.63;228.2;2.62;229.3;2.60;1736;1718;35.7
09:34:13;526.1;2.34;1231;575.6;0.83;477;227.6;2.46;228.3;2.46;229.3;2.45;1711;1687;35.8
09:39:18;529.0;2.20;1168;546.5;0.91;500;227.6;2.54;228.6;2.53;229.3;2.50;1669;1652;36.0
09:44:22;531.5;2.15;1146;527.9;0.95;505;227.4;2.37;228.2;2.36;228.9;2.35;1655;1622;36.1
09:49:26;537.9;2.18;1177;543.1;0.97;527;227.5;2.45;228.2;2.44;228.9;2.43;1706;1673;36.3
09:54:30;540.8;2.23;1208;539.7;1.03;560;227.6;2.54;228.3;2.53;229.0;2.53;1771;1741;36.4
09:59:34;537.6;2.33;1256;565.8;1.01;571;227.6;2.63;228.5;2.62;229.1;2.61;1830;1799;36.5
10:04:38;532.2;2.31;1229;584.6;0.93;547;227.4;2.56;228.5;2.55;228.7;2.55;1779;1754;36.6
10:09:42;535.0;2.27;1218;590.3;0.92;547;227.2;2.54;228.3;2.53;228.7;2.52;1768;1738;36.7
10:14:46;535.7;2.28;1226;586.9;0.95;558;227.1;2.59;228.2;2.57;228.8;2.57;1788;1766;36.8
10:19:50;535.6;2.08;1118;587.2;0.85;503;227.1;2.34;228.2;2.33;228.8;2.32;1623;1599;36.9
10:24:54;533.9;2.13;1140;583.4;0.89;521;227.2;2.41;228.4;2.40;228.9;2.39;1664;1646;37.0
10:29:58;533.4;2.48;1323;582.5;1.08;629;227.2;2.82;228.6;2.80;228.8;2.80;1954;1927;37.1
10:35:02;526.4;2.64;1392;580.5;1.16;676;227.5;2.99;228.6;2.98;229.2;2.97;2071;2046;37.1
10:40:06;526.4;2.65;1397;580.8;1.31;765;227.5;3.22;228.4;3.21;229.3;3.18;2163;2140;37.2
10:45:10;521.2;2.63;1371;580.8;1.30;760;227.6;3.18;228.2;3.17;229.3;3.14;2131;2110;37.3
10:50:14;522.2;2.70;1412;571.2;1.26;725;227.9;3.06;228.3;3.05;229.5;3.04;2139;2096;37.5
10:55:18;506.6;2.83;1435;570.0;1.20;688;227.7;3.06;228.5;3.05;229.4;3.04;2126;2096;37.5
11:00:22;520.2;2.85;1486;574.6;1.27;733;227.5;3.21;228.4;3.20;229.3;3.18;2220;2195;37.6
11:05:26;522.4;2.98;1557;564.2;1.41;800;227.8;3.41;228.4;3.40;229.4;3.39;2360;2334;37.7
