WR-Typ;Seriennummer;RS485-Adresse;IP-Adresse;Ertrag[kWh]
Powador 10.0 TL3;10.0TL01258079;1;192.168.1.100;7.40
Uhrzeit;Udc1[V];Idc1[A];Pdc1[W];Udc2[V];Idc2[A];Pdc2[W];Uac1[V];Iac1[A];Uac2[V];Iac2[A];Uac3[V];Iac3[A];Pdc[W];Pac[W];Tsys[°C]
06:24:10;134.6;0.02;3;198.7;0.00;0;220.2;0.00;221.3;0.00;222.2;0.00;3;0;19.0
06:29:14;255.2;0.04;10;397.2;0.00;0;228.5;0.00;229.5;0.00;230.5;0.00;10;0;26.9
06:34:18;337.9;0.03;10;280.0;0.00;0;228.0;0.00;229.0;0.00;230.1;0.00;10;0;27.6
06:39:22;266.1;0.04;11;414.8;0.00;0;227.6;0.00;228.5;0.00;229.8;0.00;11;0;27.9
06:44:26;381.3;0.03;11;294.5;0.00;0;227.4;0.00;228.5;0.00;229.6;0.00;11;0;28.1
06:49:30;280.2;0.03;11;424.2;0.00;0;226.9;0.00;227.9;0.00;229.2;0.00;11;0;28.2
06:54:34;389.0;0.03;11;298.5;0.00;0;227.7;0.00;228.6;0.00;230.0;0.00;11;0;28.3
06:59:38;345.7;0.03;11;363.6;0.00;0;227.7;0.00;228.5;0.00;229.7;0.00;11;0;28.5
07:04:42;528.3;0.01;8;321.1;0.00;0;227.0;0.00;228.1;0.00;229.4;0.00;8;0;28.6
07:09:46;341.8;0.22;76;275.9;0.00;2;226.7;0.65;227.7;0.66;229.0;0.65;78;65;29.1
07:14:50;290.0;0.33;96;217.2;0.04;9;226.8;0.78;227.8;0.79;229.1;0.78;105;102;29.9
07:19:54;290.1;0.33;96;217.2;0.03;8;227.2;0.78;228.2;0.79;229.5;0.78;105;100;30.4
07:24:58;290.0;0.30;89;217.2;0.02;4;227.4;0.78;228.6;0.79;229.8;0.79;94;91;31.0
07:30:02;290.1;0.31;92;217.2;0.03;7;227.6;0.14;228.7;0.14;229.9;0.14;100;99;31.5
07:35:06;290.1;0.33;98;217.1;0.03;6;227.2;0.79;228.2;0.79;229.4;0.80;104;102;31.9
07:40:10;290.1;0.28;81;217.1;0.00;1;227.1;0.79;228.2;0.79;229.3;0.81;82;79;32.3
07:45:14;290.1;0.25;75;217.2;0.00;0;227.0;0.79;228.1;0.79;229.1;0.81;75;73;32.7
07:50:18;290.1;0.26;77;217.1;0.00;0;227.1;0.79;228.1;0.79;229.2;0.82;77;74;33.0
07:55:22;290.1;0.31;90;217.2;0.00;0;227.4;0.80;228.5;0.80;229.7;0.82;90;85;33.3
08:00:26;290.1;0.29;86;217.2;0.00;0;227.6;0.12;228.4;0.12;230.2;0.12;87;85;33.5
08:05:30;290.0;0.26;77;217.1;0.00;0;227.9;0.81;229.3;0.81;230.4;0.82;77;74;33.8
08:10:34;290.1;0.31;92;217.2;0.00;1;228.5;0.82;230.1;0.81;231.0;0.83;94;93;34.0
08:15:39;290.1;0.43;127;217.2;0.06;14;228.7;0.83;230.2;0.83;231.3;0.84;142;140;34.2
08:20:43;290.1;0.51;150;217.1;0.11;24;229.2;0.85;230.5;0.83;231.7;0.85;175;172;34.4
08:25:47;290.1;0.45;132;217.1;0.06;14;229.1;0.85;230.1;0.83;231.4;0.85;147;141;34.6
08:30:51;290.1;0.39;115;217.2;0.03;7;228.8;0.84;229.6;0.82;230.9;0.83;122;117;34.7
08:35:55;290.1;0.44;130;217.2;0.06;13;228.5;0.85;229.5;0.83;230.5;0.83;144;140;34.9
08:40:59;389.2;0.86;337;217.2;0.57;124;228.2;0.66;228.9;0.66;230.2;0.65;463;456;35.1
