WR-Typ;Seriennummer;RS485-Adresse;IP-Adresse;Ertrag[kWh]
Powador 10.0 TL3;10.0TL01258079;1;192.168.1.100;9.59
Uhrzeit;Udc1[V];Idc1[A];Pdc1[W];Udc2[V];Idc2[A];Pdc2[W];Uac1[V];Iac1[A];Uac2[V];Iac2[A];Uac3[V];Iac3[A];Pdc[W];Pac[W];Tsys[°C]
07:11:15;405.3;0.02;8;190.0;0.00;0;225.1;0.00;226.2;0.00;226.6;0.00;8;0;26.6
07:16:19;189.1;0.05;10;543.7;0.00;0;225.1;0.00;226.4;0.00;226.7;0.00;10;0;27.7
07:21:23;525.3;0.01;8;192.4;0.00;0;225.8;0.00;227.1;0.00;227.4;0.00;8;0;28.1
07:26:27;546.1;0.02;15;404.4;0.00;0;226.1;0.09;227.2;0.09;227.8;0.09;15;7;28.5
07:31:31;418.2;0.21;88;219.0;0.00;0;226.5;0.77;227.5;0.78;228.1;0.77;88;83;29.3
07:36:35;404.8;0.25;105;212.0;0.00;1;226.7;0.78;227.9;0.79;228.3;0.78;106;105;30.0
07:41:39;404.8;0.30;123;212.0;0.02;5;226.1;0.78;227.4;0.79;227.8;0.79;128;126;30.6
07:46:43;404.8;0.36;149;212.0;0.04;10;226.5;0.79;228.0;0.80;228.2;0.81;159;154;31.2
07:51:47;404.8;0.43;175;212.0;0.08;17;226.2;0.81;227.6;0.81;228.0;0.83;192;186;31.7
07:56:51;404.8;0.47;193;212.0;0.10;21;226.9;0.82;227.6;0.82;228.7;0.84;215;210;32.2
08:01:55;404.8;0.50;202;212.0;0.10;22;227.2;0.83;227.2;0.83;228.8;0.85;225;219;32.6
08:06:59;457.0;0.51;234;212.0;0.12;25;226.7;0.85;227.2;0.85;228.2;0.86;260;254;32.9
08:12:03;501.3;0.54;270;212.0;0.14;31;226.0;0.87;226.9;0.87;227.6;0.88;301;292;33.3
08:17:07;528.9;0.52;279;212.0;0.15;32;226.6;0.88;227.6;0.89;228.1;0.89;311;303;33.6
08:22:11;525.4;0.54;285;212.0;0.15;33;226.5;0.89;227.2;0.89;228.0;0.89;319;312;33.9
08:27:15;522.4;0.57;298;212.0;0.21;44;226.4;0.90;227.2;0.91;228.0;0.91;342;335;34.1
08:32:19;521.4;0.68;356;212.0;0.32;67;226.5;0.98;227.7;0.98;228.0;0.97;424;416;34.3
08:37:23;537.9;0.93;500;212.0;0.45;97;227.1;1.15;228.3;1.14;228.6;1.14;597;584;34.5
08:42:27;549.7;1.22;676;212.0;0.57;121;227.2;1.39;228.0;1.38;228.6;1.36;797;782;34.7
08:47:31;550.1;1.65;908;212.0;0.60;128;226.9;1.69;227.5;1.68;228.4;1.66;1037;1017;34.9
08:52:35;548.6;1.48;815;228.4;1.01;232;226.6;1.70;227.3;1.69;228.0;1.67;1048;1029;35.1
08:57:39;530.5;1.81;961;276.9;1.15;319;226.9;2.01;227.5;1.99;228.0;1.97;1281;1254;35.3
09:02:43;493.9;2.28;1127;294.6;1.16;343;227.2;2.26;228.0;2.24;228.5;2.22;1471;1443;35.5
09:07:47;509.3;2.31;1176;421.3;0.86;366;227.3;2.36;228.2;2.35;228.9;2.32;1543;1518;35.7
09:12:51;522.0;2.37;1237;495.5;0.71;352;227.2;2.44;228.2;2.42;229.0;2.40;1590;1570;35.9
09:17:55;496.0;2.59;1285;448.7;0.90;405;227.1;2.57;228.1;2.55;228.9;2.53;1690;1670;36.1
09:22:59;482.6;2.77;1339;454.9;1.00;455;227.3;2.70;228.2;2.68;229.0;2.66;1794;1765;36.3
09:28:03;486.0;2.86;1394;493.9;0.92;456;227.7;2.78;228.4;2.77;228.2;2.74;1851;1828;36.5
09:33:07;511.6;2.76;1416;458.6;1.06;488;228.1;2.87;228.8;2.85;228.1;2.83;1904;1882;36.7
09:38:11;516.9;2.79;1443;505.6;1.04;529;228.1;2.82;228.9;2.81;228.6;2.81;1974;1934;36.9
09:43:15;511.3;2.82;1443;481.9;1.19;578;228.1;2.90;229.1;2.89;228.5;2.89;2023;1986;37.0
09:48:19;519.6;2.74;1428;514.6;1.12;579;228.0;2.99;229.2;2.99;228.8;2.96;2008;1985;37.2
09:53:23;520.5;2.85;1486;546.8;1.05;577;227.6;2.96;228.9;2.94;228.9;2.94;2066;2024;37.4
09:58:27;522.6;2.76;1443;569.5;1.08;618;227.6;3.09;229.0;3.08;229.2;3.05;2062;2041;37.5
10:03:31;519.5;2.86;1488;574.3;1.06;613;227.5;3.02;228.9;3.00;229.1;2.99;2102;2063;37.7
10:08:35;511.4;2.85;1461;576.0;1.07;617;227.3;2.99;228.7;2.97;229.0;2.97;2078;2043;37.8
10:13:39;497.5;2.86;1424;551.0;1.22;676;227.6;3.12;228.9;3.11;229.3;3.09;2100;2073;37.9
10:18:43;510.7;2.73;1395;532.9;1.36;727;227.7;3.17;228.8;3.16;229.3;3.13;2122;2098;38.0
10:23:47;509.8;2.83;1443;522.3;1.43;749;228.0;3.15;229.3;3.14;229.2;3.14;2195;2162;38.1
10:28:51;497.9;2.94;1466;540.7;1.33;721;228.2;3.13;229.1;3.12;229.3;3.12;2189;2149;38.2
10:33:55;500.1;3.09;1549;546.1;1.37;751;228.1;3.29;229.2;3.28;229.3;3.28;2302;2258;38.4
10:38:59;493.5;3.20;1583;561.9;1.33;752;227.5;3.35;228.3;3.34;228.6;3.33;2337;2290;38.5
10:44:03;496.0;3.06;1519;548.4;1.55;852;227.6;3.52;228.4;3.51;228.9;3.48;2371;2342;38.6
10:49:07;500.3;3.04;1523;513.6;1.78;918;228.4;3.59;229.4;3.58;229.9;3.55;2442;2412;38.7
10:54:11;496.0;3.08;1531;526.3;1.72;905;228.6;3.60;229.8;3.59;230.2;3.56;2437;2410;38.8
10:59:15;499.5;3.14;1573;521.6;1.73;902;228.4;3.57;229.7;3.55;230.1;3.54;2477;2450;38.9
11:04:19;504.4;3.07;1553;528.9;1.75;929;228.1;3.67;229.5;3.66;229.7;3.63;2483;2455;39.0
11:09:23;493.3;3.10;1529;535.4;1.69;910;227.8;3.61;229.0;3.60;229.4;3.57;2439;2413;39.1
11:14:28;498.3;3.16;1575;535.6;1.60;858;227.6;3.50;228.8;3.49;229.3;3.48;2435;2398;39.2
11:19:32;482.0;3.40;1641;535.2;1.72;921;227.8;3.78;229.1;3.77;229.5;3.75;2563;2536;39.3
11:24:36;490.8;3.32;1632;535.4;1.65;883;227.9;3.72;229.2;3.71;229.4;3.68;2516;2490;39.4
11:29:40;499.4;3.40;1702;536.1;1.66;890;228.5;3.81;229.3;3.80;230.0;3.78;2592;2563;39.5
11:34:44;488.1;3.41;1665;533.1;1.41;756;228.6;3.47;229.6;3.46;230.2;3.45;2422;2386;39.6
11:39:48;492.8;3.67;1810;537.1;1.52;817;229.1;3.75;230.4;3.72;230.3;3.72;2631;2578;39.7
11:44:52;495.9;3.44;1707;535.2;1.41;756;229.1;3.54;230.2;3.52;230.4;3.52;2465;2438;39.7
11:49:56;497.7;3.07;1531;536.4;1.24;667;228.8;3.16;230.0;3.14;230.1;3.14;2200;2174;39.8
11:55:00;498.5;3.16;1577;539.3;1.38;747;229.3;3.43;230.5;3.42;230.5;3.39;2324;2299;39.8
12:00:04;497.2;3.11;1548;536.9;1.26;681;229.4;3.20;230.5;3.18;230.7;3.18;2231;2204;39.8
12:05:08;493.6;2.82;1393;532.3;1.23;657;229.2;3.04;230.2;3.03;230.4;3.00;2051;2029;39.9
12:10:12;495.4;2.50;1242;531.8;1.08;576;228.4;2.73;229.4;2.71;229.6;2.69;1819;1794;39.9
12:15:16;496.2;2.76;1373;537.9;1.10;592;228.8;2.81;229.8;2.80;230.1;2.79;1969;1931;39.9
12:20:20;492.4;2.46;1212;534.5;0.97;520;228.5;2.48;229.3;2.47;230.0;2.46;1735;1702;39.8
12:25:24;484.3;2.01;974;526.4;0.76;403;228.2;1.98;228.7;1.98;229.5;1.98;1379;1364;39.8
12:30:28;487.9;2.06;1006;531.8;0.78;417;228.5;2.04;229.3;2.03;229.8;2.03;1425;1403;39.7
12:35:32;492.2;1.86;919;524.4;0.72;377;228.7;1.86;229.6;1.85;230.1;1.85;1299;1280;39.7
12:40:36;497.1;1.84;914;530.2;0.78;414;228.8;2.06;229.9;2.05;230.4;2.02;1329;1312;39.6
12:45:40;476.2;2.31;1101;539.9;0.86;468;228.4;2.24;230.0;2.23;230.5;2.22;1571;1539;39.6
12:50:44;488.9;1.04;508;416.0;0.43;181;228.2;0.99;229.4;0.98;229.7;0.98;692;680;39.5
12:55:48;500.7;1.12;560;218.0;0.45;98;229.1;1.22;229.4;1.22;230.2;1.19;659;650;39.5
13:00:52;501.2;1.46;732;212.0;0.66;140;229.8;1.47;229.9;1.46;231.1;1.44;873;859;39.4
13:05:56;516.1;1.56;806;212.0;0.76;162;229.3;1.59;229.7;1.58;230.3;1.55;968;955;39.3
13:11:00;517.2;1.55;801;212.1;0.75;160;229.5;1.58;230.4;1.57;230.7;1.54;962;946;39.3
13:16:04;504.0;1.35;681;212.0;0.59;126;229.3;1.39;230.3;1.38;230.6;1.36;807;794;39.2
13:21:08;491.9;0.95;468;212.0;0.33;71;229.3;1.09;230.3;1.09;230.4;1.07;539;534;39.2
13:26:12;486.5;0.69;340;212.0;0.51;108;229.1;0.64;230.4;0.63;230.7;0.63;449;440;39.1
13:31:16;483.8;0.71;347;212.0;0.52;110;228.8;0.65;230.4;0.65;230.7;0.65;459;450;39.0
13:36:20;498.2;0.86;428;212.0;0.29;62;229.4;1.04;231.3;1.04;231.4;1.01;490;483;39.0
13:41:24;497.7;0.93;466;212.0;0.33;71;229.6;1.08;231.2;1.08;231.5;1.06;537;527;39.0
13:46:28;496.8;0.93;462;212.0;0.32;69;230.0;1.07;230.8;1.08;231.5;1.05;532;520;38.9
13:51:32;497.6;0.95;473;212.0;0.34;73;230.3;1.09;231.3;1.09;231.4;1.07;546;537;38.9
13:56:36;498.7;0.90;449;212.0;0.31;66;229.4;1.06;231.3;1.06;231.2;1.04;515;506;38.9
14:01:40;496.7;0.90;447;212.0;0.30;65;230.0;1.05;231.1;1.05;230.7;1.03;512;500;38.8
14:06:44;495.6;0.98;487;212.0;0.35;74;230.4;1.11;231.1;1.11;230.5;1.08;561;555;38.8
14:11:48;494.2;0.93;460;212.0;0.32;67;230.6;1.07;230.6;1.07;231.1;1.04;528;517;38.8
14:16:52;496.1;0.86;428;212.0;0.29;62;230.3;1.04;230.9;1.04;231.5;1.02;490;485;38.8
14:21:56;494.1;0.86;429;212.0;0.29;62;229.9;1.03;230.3;1.03;230.9;1.01;491;485;38.7
14:27:00;493.0;0.78;388;212.0;0.25;53;229.9;0.99;230.3;0.99;230.7;0.97;441;436;38.7
14:32:04;487.0;0.67;328;212.0;0.18;39;229.7;0.92;230.1;0.92;230.4;0.90;367;357;38.7
14:37:08;476.5;0.64;306;212.0;0.16;34;230.2;0.90;230.6;0.91;231.0;0.89;341;335;38.7
14:42:12;473.0;0.63;300;212.0;0.15;33;229.6;0.90;230.3;0.90;230.8;0.88;333;329;38.7
14:47:16;473.7;0.61;292;212.0;0.14;31;229.2;0.89;230.6;0.89;231.1;0.87;323;317;38.7
14:52:20;476.7;0.56;269;212.0;0.12;25;229.1;0.87;230.6;0.87;230.9;0.86;295;291;38.7
14:57:24;487.5;0.50;245;212.0;0.09;20;228.6;0.86;230.4;0.85;230.8;0.84;265;260;38.7
15:02:28;446.8;0.46;207;212.0;0.05;12;228.9;0.84;230.0;0.83;230.3;0.81;219;216;38.7
15:07:32;404.8;0.32;133;212.0;0.00;0;228.4;0.80;229.2;0.79;229.8;0.78;133;131;38.6
15:12:36;404.8;0.20;82;212.0;0.00;0;228.4;0.79;229.1;0.78;229.8;0.77;82;80;38.6
15:17:41;404.8;0.14;60;212.0;0.00;0;228.4;0.78;229.1;0.78;229.9;0.77;60;57;38.6
