WR-Typ;Seriennummer;RS485-Adresse;IP-Adresse;Ertrag[kWh]
Powador 10.0 TL3;10.0TL01258079;1;0.0.0.0;9.65
Uhrzeit;Udc1[V];Idc1[A];Pdc1[W];Udc2[V];Idc2[A];Pdc2[W];Uac1[V];Iac1[A];Uac2[V];Iac2[A];Uac3[V];Iac3[A];Pdc[W];Pac[W];Tsys[°C]
08:20:26;170.6;0.03;6;339.9;0.00;0;225.6;0.00;226.0;0.00;227.1;0.00;6;0;22.3
08:25:30;364.4;0.02;10;298.2;0.01;3;230.0;0.00;230.3;0.00;231.3;0.00;13;0;26.7
08:30:34;488.3;0.00;4;188.1;0.02;4;230.9;0.00;231.5;0.00;232.2;0.00;9;0;27.3
08:35:38;493.4;0.00;3;188.6;0.02;4;230.5;0.00;231.2;0.00;231.8;0.00;7;0;27.6
08:40:42;504.0;0.00;3;191.4;0.02;4;230.3;0.00;230.7;0.00;231.5;0.00;7;0;27.7
08:45:46;516.9;0.00;3;432.4;0.00;3;229.9;0.00;230.5;0.00;231.4;0.00;7;0;28.0
08:50:50;272.4;0.21;59;304.6;0.01;4;229.7;0.61;230.1;0.62;231.1;0.61;63;45;28.5
08:55:54;200.2;0.35;70;239.1;0.07;16;229.9;0.78;229.7;0.80;231.4;0.79;87;83;29.3
09:00:58;200.1;0.40;81;239.1;0.09;23;230.1;0.78;230.6;0.80;231.5;0.79;105;103;29.9
09:06:02;200.1;0.39;80;239.0;0.08;20;229.9;0.79;229.9;0.79;231.3;0.79;100;97;30.5
09:11:06;200.1;0.40;81;239.1;0.08;21;229.8;0.78;230.3;0.79;231.1;0.79;103;99;31.0
09:16:10;200.1;0.42;85;239.1;0.09;21;229.9;0.79;230.5;0.79;231.4;0.80;107;103;31.5
09:21:14;200.2;0.51;102;239.1;0.14;34;230.0;0.80;230.5;0.81;231.2;0.82;136;131;31.9
09:26:18;200.1;0.66;132;239.1;0.22;54;230.0;0.83;230.7;0.82;231.2;0.84;186;183;32.2
09:31:22;200.1;0.72;144;239.0;0.25;62;230.3;0.84;231.0;0.83;231.5;0.85;206;202;32.6
09:36:26;200.1;0.77;154;239.0;0.28;68;230.0;0.85;230.4;0.84;231.5;0.86;223;218;32.9
09:41:30;215.5;1.04;225;239.0;0.39;94;229.9;0.90;230.2;0.90;231.2;0.90;319;312;33.2
09:46:34;413.7;0.84;348;239.0;0.33;80;229.8;0.99;230.4;0.99;231.2;0.99;429;422;33.5
09:51:38;489.8;0.79;391;239.1;0.71;170;229.8;0.80;230.4;0.80;231.3;0.79;564;556;33.7
09:56:42;493.6;0.86;424;239.1;0.81;195;229.6;0.89;230.2;0.88;231.2;0.88;622;614;33.9
10:01:46;507.5;1.70;867;237.6;2.44;581;229.7;2.06;230.3;2.05;231.3;2.05;1449;1425;34.1
10:06:50;498.4;1.53;765;260.5;1.84;481;229.7;1.78;230.1;1.78;231.0;1.77;1247;1232;34.3
10:11:55;482.2;1.86;900;260.4;2.16;565;230.0;2.09;230.4;2.09;231.4;2.08;1467;1449;34.5
10:16:59;496.7;2.65;1318;264.4;3.27;865;230.3;3.11;230.8;3.10;232.0;3.09;2185;2153;34.8
