WR-Typ;Seriennummer;RS485-Adresse;IP-Adresse;Ertrag[kWh]
Powador 10.0 TL3;10.0TL01258079;1;192.168.1.100;9.04
Uhrzeit;Udc1[V];Idc1[A];Pdc1[W];Udc2[V];Idc2[A];Pdc2[W];Uac1[V];Iac1[A];Uac2[V];Iac2[A];Uac3[V];Iac3[A];Pdc[W];Pac[W];Tsys[°C]
06:33:02;230.3;0.04;9;305.4;0.00;0;226.3;0.00;226.9;0.00;227.9;0.00;9;0;23.9
06:38:06;266.1;0.04;11;354.1;0.00;0;227.3;0.00;228.0;0.00;228.8;0.00;11;0;25.7
06:43:10;393.6;0.02;9;253.3;0.00;0;227.2;0.00;227.9;0.00;228.6;0.00;9;0;26.2
06:48:14;466.8;0.01;8;307.8;0.00;0;227.0;0.00;227.8;0.00;228.5;0.00;8;0;26.5
06:53:18;481.6;0.01;7;384.0;0.00;0;227.2;0.00;227.8;0.00;228.6;0.00;7;0;26.7
06:58:22;491.5;0.01;7;397.0;0.00;0;227.2;0.00;227.6;0.00;228.4;0.00;7;0;27.0
07:03:26;410.5;0.10;42;320.3;0.00;0;226.9;0.48;227.6;0.48;228.5;0.47;42;33;27.5
07:08:30;431.8;0.08;38;443.8;0.00;0;225.2;0.32;226.7;0.32;227.6;0.32;38;30;27.7
07:13:34;349.7;0.24;86;341.0;0.00;2;225.1;0.78;225.7;0.79;226.9;0.77;88;85;28.4
07:18:38;349.7;0.27;96;341.1;0.03;10;225.1;0.78;225.8;0.79;227.1;0.78;106;103;29.1
07:23:42;349.7;0.30;106;341.1;0.05;19;225.7;0.18;226.4;0.18;227.5;0.18;128;126;29.6
07:28:46;349.7;0.33;118;341.1;0.09;33;226.0;0.21;226.5;0.21;227.7;0.21;152;151;30.1
07:33:50;349.7;0.37;131;341.1;0.13;44;226.5;0.79;227.1;0.80;228.2;0.81;176;173;30.5
07:38:54;349.7;0.39;138;341.1;0.14;49;226.6;0.80;227.2;0.81;228.3;0.82;188;186;30.9
07:43:58;349.7;0.43;152;341.1;0.18;61;226.8;0.81;227.3;0.82;228.4;0.83;214;209;31.3
07:49:02;349.7;0.45;157;341.0;0.19;67;226.6;0.82;227.4;0.82;228.6;0.84;225;219;31.6
07:54:06;349.7;0.45;159;341.1;0.19;67;226.5;0.82;227.2;0.82;228.4;0.84;226;221;31.9
07:59:10;349.7;0.48;169;341.0;0.23;79;226.7;0.84;227.4;0.84;228.5;0.86;248;244;32.1
08:04:14;349.7;0.50;178;341.0;0.27;92;226.9;0.39;227.5;0.39;228.6;0.39;272;268;32.4
08:09:18;349.7;0.51;181;341.0;0.28;95;227.2;0.39;227.8;0.39;228.9;0.39;277;273;32.6
08:14:22;347.3;0.60;208;341.0;0.32;110;227.2;0.89;227.7;0.89;229.0;0.90;319;314;32.8
08:19:26;314.4;1.02;323;341.1;0.36;123;226.2;1.01;227.7;1.01;228.6;1.01;447;439;33.0
08:24:30;315.5;1.14;362;341.0;0.39;133;226.5;0.71;227.4;0.71;228.4;0.71;496;488;33.2
08:29:34;315.5;1.21;382;341.0;0.46;158;226.4;1.09;227.3;1.09;228.3;1.09;540;529;33.3
08:34:38;314.2;1.20;379;341.1;0.45;155;226.4;1.09;227.2;1.08;228.5;1.08;534;524;33.5
08:39:42;312.6;1.29;405;341.1;0.49;168;226.3;1.13;227.1;1.12;228.3;1.12;574;566;33.6
08:44:46;311.5;1.37;428;341.1;0.52;178;226.1;1.17;226.8;1.16;228.1;1.16;606;595;33.8
08:49:51;312.2;1.43;446;341.0;0.55;188;226.1;1.21;226.7;1.20;228.3;1.19;635;628;33.9
08:54:55;315.0;1.47;463;341.0;0.59;201;226.1;1.23;226.6;1.22;228.2;1.21;665;651;34.0
08:59:59;314.7;1.56;493;359.5;0.63;229;226.2;1.30;227.0;1.29;228.3;1.27;723;712;34.1
09:05:03;309.0;1.99;615;417.7;0.54;229;226.2;1.22;226.9;1.22;228.2;1.21;845;833;34.2
09:10:07;307.4;1.96;604;416.9;0.74;311;225.8;1.54;226.5;1.52;227.8;1.51;915;901;34.4
09:15:11;306.8;2.13;653;410.9;0.84;346;226.2;1.66;226.9;1.64;228.1;1.62;999;987;34.5
09:20:15;307.7;2.33;719;414.0;0.94;393;226.5;1.80;227.0;1.79;228.4;1.77;1112;1100;34.6
09:25:19;307.8;2.45;754;413.2;1.00;416;226.4;1.87;226.9;1.86;228.1;1.84;1170;1155;34.8
09:30:23;306.9;2.45;752;410.0;1.01;416;226.8;1.88;227.2;1.87;228.2;1.84;1169;1156;34.9
09:35:27;307.6;2.35;724;409.7;0.97;397;226.9;1.81;227.0;1.80;228.4;1.77;1122;1106;35.0
09:40:31;305.2;2.15;658;410.6;0.85;350;226.0;1.67;226.3;1.65;227.9;1.63;1009;996;35.2
09:45:35;303.6;2.03;618;408.6;0.78;321;226.1;1.58;226.6;1.56;228.1;1.54;940;929;35.3
09:50:39;304.6;2.04;623;409.2;0.79;324;226.0;1.59;226.4;1.57;227.6;1.55;948;936;35.4
09:55:43;304.3;2.16;660;411.5;0.85;351;226.2;1.68;226.6;1.66;227.7;1.64;1011;1000;35.5
10:00:47;305.5;2.25;689;414.0;0.88;367;226.5;1.73;226.9;1.71;228.2;1.69;1056;1040;35.5
10:05:51;305.6;2.36;722;415.6;0.93;389;226.5;1.79;227.0;1.77;228.2;1.75;1112;1094;35.6
10:10:55;306.3;2.52;773;418.4;1.01;422;226.4;1.91;226.8;1.89;228.2;1.87;1195;1181;35.7
10:15:59;306.1;2.61;799;421.7;1.02;432;226.5;1.96;227.0;1.94;228.1;1.92;1232;1219;35.8
10:21:03;306.0;2.68;821;423.5;1.04;443;226.4;1.99;226.8;1.98;227.9;1.95;1265;1249;35.9
10:26:07;305.7;2.58;790;411.6;1.02;420;226.1;1.93;226.3;1.91;227.6;1.89;1211;1196;36.0
10:31:11;304.6;2.49;760;394.3;1.02;405;226.3;1.87;226.4;1.85;227.8;1.83;1166;1150;36.0
10:36:15;303.8;2.26;687;389.3;0.91;357;226.1;1.71;226.2;1.69;227.7;1.67;1044;1033;36.1
10:41:19;295.5;2.16;641;366.9;0.86;316;225.9;1.60;226.0;1.58;227.5;1.56;958;946;36.2
10:46:23;292.3;2.23;653;369.0;0.89;328;226.1;1.63;226.1;1.62;227.4;1.59;982;968;36.2
10:51:27;293.3;2.43;715;381.1;0.99;379;226.6;1.77;226.6;1.76;227.8;1.73;1094;1080;36.2
10:56:31;292.9;2.49;732;380.9;1.02;391;226.6;1.80;226.7;1.78;227.7;1.76;1124;1103;36.3
11:01:35;292.1;2.63;769;397.0;1.08;428;226.7;1.91;227.0;1.89;227.8;1.87;1198;1182;36.4
11:06:39;292.4;3.00;878;396.3;1.27;504;227.1;2.15;227.4;2.13;228.3;2.11;1382;1362;36.4
11:11:43;292.0;3.66;1071;401.5;1.57;633;227.1;2.60;227.3;2.58;228.3;2.56;1704;1684;36.5
11:16:47;300.0;3.50;1051;432.2;1.50;650;227.1;2.57;227.5;2.56;228.7;2.53;1701;1670;36.6
11:21:51;311.8;3.27;1020;496.0;1.47;731;226.9;2.66;227.3;2.64;228.7;2.62;1751;1733;36.7
11:26:55;314.1;3.31;1041;517.7;1.42;739;226.7;2.70;227.0;2.68;228.5;2.66;1780;1759;36.8
11:31:59;329.6;2.53;836;516.7;1.10;572;227.1;2.19;227.4;2.17;228.9;2.15;1409;1394;36.9
11:37:03;370.7;2.82;1048;534.4;0.78;420;227.0;2.12;227.5;2.11;228.7;2.10;1471;1446;37.0
11:42:07;386.7;2.47;957;540.6;1.01;546;226.8;2.31;227.4;2.30;228.5;2.28;1503;1486;37.0
11:47:11;390.2;2.71;1058;545.5;0.79;432;226.8;2.14;227.2;2.14;228.3;2.13;1493;1463;37.0
11:52:15;427.1;2.41;1031;544.3;0.82;448;227.0;2.13;227.2;2.13;228.2;2.12;1480;1458;37.0
11:57:19;426.0;2.41;1029;557.9;0.79;442;227.2;2.12;227.3;2.12;228.6;2.11;1473;1451;37.1
12:02:23;428.0;2.19;939;567.5;0.96;545;226.7;2.30;226.9;2.28;228.3;2.26;1484;1469;37.1
12:07:27;422.6;2.34;993;565.9;1.04;588;227.2;2.42;227.4;2.40;228.7;2.38;1582;1564;37.1
12:12:31;398.5;3.07;1223;565.9;0.90;509;227.2;2.49;227.5;2.49;228.9;2.47;1734;1702;37.2
12:17:35;398.3;2.64;1053;561.7;1.10;622;227.4;2.55;228.2;2.53;229.3;2.51;1676;1657;37.2
12:22:39;397.8;2.94;1172;556.6;0.89;496;227.6;2.39;228.3;2.38;229.3;2.37;1670;1637;37.2
12:27:43;395.4;2.50;992;547.9;1.06;583;227.7;2.42;228.1;2.40;229.3;2.38;1575;1557;37.3
12:32:47;406.6;2.57;1046;547.8;1.12;618;227.7;2.53;227.9;2.52;229.4;2.49;1664;1647;37.3
12:37:51;436.7;2.49;1088;548.5;1.13;622;227.7;2.59;228.1;2.58;229.6;2.56;1711;1692;37.3
12:42:55;434.0;2.48;1079;547.9;1.11;612;227.7;2.56;228.1;2.55;229.5;2.52;1691;1672;37.4
12:47:59;428.8;2.71;1166;546.5;0.93;508;227.8;2.40;228.0;2.40;229.5;2.38;1676;1646;37.4
12:53:04;426.6;2.84;1212;547.7;0.96;526;228.0;2.51;228.1;2.51;229.6;2.49;1740;1719;37.4
12:58:08;423.4;2.77;1175;547.5;0.91;502;228.0;2.42;228.0;2.42;229.6;2.40;1680;1660;37.5
13:03:12;421.0;2.42;1021;547.1;1.01;557;227.7;2.41;227.8;2.40;229.3;2.37;1579;1562;37.5
13:08:16;420.2;2.22;933;541.7;0.91;495;226.9;2.22;227.0;2.20;228.3;2.18;1429;1414;37.5
13:13:20;417.6;2.07;867;542.2;0.83;451;227.0;2.08;227.1;2.06;228.2;2.04;1319;1304;37.5
13:18:24;417.0;2.13;888;542.8;0.63;346;227.3;1.78;227.6;1.77;228.7;1.77;1235;1216;37.5
13:23:28;425.6;1.96;836;540.9;0.60;325;227.6;1.66;228.0;1.66;229.1;1.66;1163;1141;37.5
13:28:32;436.7;1.99;871;544.4;0.63;345;228.2;1.74;228.6;1.74;229.4;1.73;1218;1197;37.4
13:33:36;435.8;1.95;851;545.5;0.78;426;228.2;2.01;228.5;1.99;229.5;1.97;1277;1263;37.4
13:38:40;445.7;2.18;975;546.3;0.73;401;227.9;1.97;228.3;1.97;229.2;1.96;1378;1353;37.4
13:43:44;452.4;2.11;955;544.8;0.88;483;228.1;2.23;228.3;2.21;229.5;2.19;1439;1422;37.4
13:48:48;451.1;2.25;1017;547.1;0.77;422;228.2;2.07;228.2;2.07;229.4;2.06;1442;1420;37.4
13:53:52;448.5;2.06;928;545.4;0.84;461;228.2;2.16;228.4;2.14;229.6;2.12;1389;1371;37.4
13:58:56;446.4;2.14;956;542.5;0.71;385;228.3;1.93;228.4;1.93;229.7;1.92;1343;1327;37.4
14:04:00;443.8;2.02;898;545.4;0.80;437;228.1;2.08;228.2;2.07;229.5;2.04;1335;1319;37.4
14:09:04;444.5;2.17;967;544.8;0.70;385;227.6;1.95;227.9;1.94;229.5;1.93;1355;1332;37.4
14:14:08;442.9;2.00;888;546.3;0.78;430;227.3;2.06;227.6;2.05;229.4;2.02;1318;1303;37.4
14:19:12;442.8;1.88;835;544.3;0.72;397;227.2;1.95;227.6;1.93;229.3;1.91;1232;1217;37.4
14:24:16;443.5;2.04;905;545.7;0.63;348;227.9;1.80;228.0;1.80;229.5;1.78;1255;1232;37.4
14:29:20;442.8;2.02;897;544.9;0.63;345;228.1;1.79;228.2;1.79;229.5;1.78;1245;1231;37.4
14:34:24;442.6;1.90;841;543.8;0.58;318;228.1;1.66;228.1;1.66;229.3;1.66;1161;1144;37.4
14:39:28;436.9;1.66;729;542.0;0.47;256;228.0;1.42;227.8;1.42;229.3;1.41;987;975;37.3
14:44:32;438.6;1.51;666;542.0;0.53;287;228.0;1.59;227.9;1.58;229.5;1.55;954;943;37.3
14:49:36;438.1;1.59;697;540.4;0.45;244;227.8;1.36;227.8;1.36;229.4;1.35;942;932;37.3
14:54:40;440.0;1.50;660;538.8;0.41;225;227.7;1.28;227.9;1.28;229.3;1.27;888;877;37.2
14:59:44;438.2;1.45;639;540.3;0.39;212;227.7;1.22;228.1;1.22;229.3;1.21;853;837;37.2
15:04:48;442.7;1.44;639;535.6;0.40;217;227.9;1.23;228.1;1.23;229.5;1.22;857;843;37.2
15:09:52;442.2;1.41;626;535.2;0.39;210;227.0;1.20;227.0;1.20;228.8;1.19;837;822;37.2
15:14:56;438.8;1.34;591;533.6;0.36;195;226.7;1.14;226.9;1.13;228.6;1.12;787;776;37.1
15:20:00;435.7;1.26;551;512.0;0.34;176;227.1;1.05;227.2;1.05;228.6;1.04;729;718;37.1
15:25:04;437.9;1.04;458;353.0;0.42;148;227.3;0.87;227.6;0.87;228.9;0.86;608;596;37.0
15:30:08;435.3;1.02;445;341.0;0.32;109;227.2;1.12;227.7;1.10;228.9;1.08;554;547;37.0
15:35:12;437.9;0.93;407;341.0;0.27;94;226.9;1.06;227.6;1.05;228.7;1.03;502;494;37.0
15:40:16;432.1;0.82;356;341.0;0.28;96;226.7;0.65;227.3;0.65;228.5;0.65;454;448;37.0
15:45:20;427.6;0.80;345;341.0;0.19;67;226.9;0.97;227.2;0.96;228.5;0.94;413;402;36.9
15:50:24;435.5;0.70;308;341.0;0.15;53;226.9;0.93;227.3;0.92;228.6;0.91;361;357;36.9
15:55:28;429.8;0.65;279;341.0;0.11;40;227.3;0.89;227.4;0.89;228.6;0.88;320;315;36.9
16:00:32;426.8;0.59;252;341.0;0.08;28;227.5;0.87;227.7;0.86;228.6;0.85;280;277;36.9
16:05:36;417.5;0.53;223;341.0;0.05;18;227.0;0.35;227.6;0.34;228.4;0.34;242;239;36.8
16:10:40;356.7;0.54;192;341.0;0.01;4;226.4;0.83;227.1;0.81;227.9;0.80;196;193;36.8
16:15:44;349.7;0.47;166;341.0;0.00;0;226.0;0.24;226.9;0.24;227.9;0.23;166;164;36.8
16:20:48;349.7;0.40;141;341.0;0.00;0;226.0;0.82;227.0;0.80;228.3;0.79;141;137;36.8
16:25:52;349.7;0.32;114;341.0;0.00;0;226.2;0.82;227.3;0.79;228.3;0.78;114;112;36.8
16:30:56;349.7;0.26;91;341.0;0.00;0;225.9;0.81;227.2;0.79;228.2;0.78;91;88;36.8
16:36:00;349.7;0.19;68;341.0;0.00;0;226.3;0.80;227.1;0.78;228.3;0.77;68;65;36.8
16:41:04;434.4;0.08;35;452.2;0.00;0;226.1;0.39;226.6;0.38;228.1;0.37;35;24;36.6
16:46:08;500.2;0.01;9;221.4;0.00;0;225.9;0.00;226.5;0.00;227.8;0.00;9;0;35.9
16:51:13;465.9;0.01;8;187.2;0.00;0;225.5;0.00;227.0;0.00;228.0;0.00;8;0;35.3
16:56:17;207.1;0.04;10;493.0;0.00;0;225.5;0.00;226.5;0.00;227.5;0.00;10;0;34.8
17:03:45;210.1;0.02;5;156.9;0.00;0;214.2;0.00;214.8;0.00;215.8;0.00;5;0;25.6
