WR-Typ;Seriennummer;RS485-Adresse;IP-Adresse;Ertrag[kWh]
Powador 10.0 TL3;10.0TL01258079;1;192.168.1.100;37.57
Uhrzeit;Udc1[V];Idc1[A];Pdc1[W];Udc2[V];Idc2[A];Pdc2[W];Uac1[V];Iac1[A];Uac2[V];Iac2[A];Uac3[V];Iac3[A];Pdc[W];Pac[W];Tsys[°C]
05:35:56;379.0;0.02;9;198.3;0.00;0;227.8;0.00;228.8;0.00;229.3;0.00;9;0;25.5
05:41:00;208.9;0.05;10;507.7;0.00;0;228.2;0.00;229.2;0.00;229.6;0.00;10;0;26.5
05:46:04;507.2;0.01;7;191.5;0.00;0;228.0;0.00;228.8;0.00;229.2;0.00;7;0;27.0
05:51:08;524.2;0.01;6;367.3;0.00;0;228.3;0.00;229.3;0.00;229.6;0.00;6;0;27.3
05:56:12;530.2;0.01;6;455.5;0.00;0;228.4;0.00;229.1;0.00;229.6;0.00;6;0;27.6
06:01:16;458.9;0.11;51;341.6;0.00;0;227.9;0.47;228.7;0.48;229.1;0.47;51;41;28.1
06:06:20;380.0;0.21;81;232.7;0.00;0;227.4;0.78;228.3;0.79;228.6;0.77;81;76;28.8
06:11:24;380.0;0.22;84;232.7;0.00;2;226.6;0.12;227.7;0.12;228.1;0.12;88;86;29.5
06:16:28;380.0;0.25;98;232.7;0.02;6;226.0;0.77;227.3;0.79;227.6;0.78;104;103;30.0
06:21:32;380.0;0.31;120;232.7;0.05;12;227.0;0.79;227.9;0.80;228.6;0.79;133;129;30.5
06:26:36;380.0;0.31;120;232.7;0.05;12;230.5;0.79;231.5;0.80;232.0;0.81;132;131;30.9
06:31:40;380.0;0.28;107;232.7;0.05;12;231.2;0.17;232.2;0.17;232.6;0.17;121;120;31.3
06:36:44;380.0;0.35;135;232.7;0.06;15;230.6;0.81;231.5;0.81;231.8;0.83;151;148;31.7
06:41:48;380.0;0.45;173;232.7;0.12;29;230.3;0.83;231.3;0.83;231.5;0.84;203;198;32.0
06:46:52;380.0;0.47;179;232.7;0.13;30;230.1;0.83;231.2;0.83;231.5;0.85;210;207;32.3
06:51:56;380.0;0.50;191;232.7;0.14;33;229.8;0.84;231.0;0.84;231.4;0.85;224;221;32.6
06:57:00;385.6;0.53;205;232.7;0.15;36;229.2;0.85;230.4;0.85;231.0;0.86;242;239;32.8
07:02:04;476.6;0.56;267;232.7;0.19;45;228.8;0.89;230.0;0.89;230.6;0.89;313;305;33.1
07:07:08;474.0;0.50;240;232.7;0.36;83;228.7;0.46;229.9;0.46;230.6;0.46;324;318;33.2
07:12:12;471.7;0.59;280;232.7;0.20;48;228.1;0.90;229.2;0.90;229.9;0.90;329;321;33.4
07:17:16;474.8;0.51;244;232.7;0.36;85;227.4;0.47;228.5;0.47;229.2;0.47;331;326;33.6
07:22:20;473.3;0.60;286;232.7;0.21;49;226.7;0.90;228.0;0.90;228.6;0.91;335;329;33.7
07:27:24;493.0;0.61;302;232.7;0.22;52;226.3;0.92;227.6;0.92;228.2;0.92;354;349;33.9
07:32:28;490.7;0.58;286;232.7;0.46;107;226.0;0.57;227.2;0.56;227.8;0.56;394;387;34.0
07:37:32;487.5;0.74;361;232.7;0.28;66;228.1;0.99;229.2;0.98;229.6;0.98;427;422;34.1
07:42:36;502.1;0.79;399;232.7;0.32;75;228.5;1.03;229.4;1.02;230.1;1.02;475;466;34.2
07:47:40;505.1;0.83;422;232.7;0.34;79;228.3;1.06;229.2;1.05;229.8;1.04;501;491;34.4
07:52:44;503.7;0.86;438;232.7;0.36;83;229.2;1.08;230.2;1.07;230.7;1.06;521;512;34.4
07:57:48;501.3;0.98;495;232.7;0.41;97;229.1;1.15;230.2;1.14;230.8;1.13;593;582;34.5
08:02:52;505.9;1.20;609;232.7;0.53;123;229.1;1.31;230.1;1.30;230.7;1.28;733;724;34.6
08:07:56;512.3;1.58;813;232.7;0.73;171;229.4;1.62;230.2;1.61;230.8;1.58;984;971;34.7
08:13:01;523.9;2.24;1176;345.5;1.67;579;230.0;2.49;230.7;2.49;231.5;2.48;1757;1725;34.8
08:18:05;521.1;4.08;2127;548.0;1.86;1021;230.5;4.49;231.2;4.48;232.1;4.46;3150;3109;35.0
08:23:09;507.1;4.88;2478;545.6;2.15;1174;230.4;5.18;231.0;5.16;232.0;5.14;3653;3584;35.3
08:28:13;508.5;4.50;2292;545.6;2.14;1169;230.2;5.01;230.8;5.00;231.8;4.98;3461;3424;35.6
08:33:17;506.0;5.92;2995;539.9;2.67;1441;229.9;6.32;231.1;6.29;231.8;6.27;4439;4364;36.0
08:38:21;495.9;6.35;3152;531.7;2.85;1515;230.4;6.63;231.1;6.61;232.1;6.59;4670;4591;36.5
08:43:25;493.8;6.46;3195;523.3;2.96;1549;230.1;6.74;230.8;6.72;231.9;6.69;4745;4660;37.0
08:48:29;497.6;5.27;2626;520.1;2.56;1331;229.9;5.71;230.7;5.70;231.6;5.68;3957;3906;37.5
08:53:33;494.7;7.23;3578;524.0;3.47;1823;230.5;7.75;231.3;7.75;232.1;7.73;5401;5343;37.9
08:58:37;497.1;8.30;4128;522.5;4.14;2167;230.8;8.99;231.4;8.99;232.4;8.97;6295;6219;38.4
09:03:41;498.4;7.94;3961;513.2;4.15;2134;230.9;8.69;231.7;8.69;232.4;8.66;6096;6010;38.9
09:08:45;477.0;7.30;3486;495.9;3.48;1728;230.8;7.41;231.8;7.38;232.5;7.36;5215;5137;39.5
09:13:49;477.5;7.46;3563;514.2;3.30;1699;231.5;7.46;232.4;7.43;233.2;7.40;5265;5186;40.0
09:18:53;481.1;9.12;4388;513.4;4.43;2276;232.5;9.46;233.2;9.46;233.9;9.43;6665;6594;40.4
09:23:57;488.1;8.23;4019;508.5;4.10;2087;233.0;8.66;233.6;8.66;234.3;8.64;6106;6042;40.9
09:29:01;471.0;9.50;4476;502.4;4.30;2162;232.7;9.36;233.3;9.34;234.1;9.30;6639;6540;41.4
09:34:05;468.7;9.28;4353;496.3;4.25;2110;232.0;9.11;232.6;9.09;233.3;9.06;6465;6349;41.9
09:39:09;469.6;9.37;4404;500.7;4.24;2124;231.4;9.28;232.1;9.25;232.8;9.22;6530;6445;42.3
09:44:13;469.4;9.25;4343;500.1;4.47;2237;231.2;9.40;231.8;9.40;232.6;9.38;6581;6515;42.7
09:49:17;469.0;9.57;4488;497.3;4.65;2314;231.2;9.72;231.8;9.72;232.6;9.70;6803;6733;43.1
09:54:21;463.8;10.32;4790;494.1;4.99;2467;231.1;10.35;231.8;10.36;232.6;10.33;7257;7182;43.5
09:59:25;461.7;9.99;4613;488.0;4.86;2372;231.0;9.97;231.9;9.97;232.8;9.95;6985;6913;43.9
10:04:29;465.1;8.67;4036;483.2;4.11;1988;230.7;8.57;231.3;8.55;232.6;8.50;6026;5935;44.3
10:09:33;458.4;10.73;4920;491.1;5.16;2534;230.8;10.65;231.5;10.65;232.8;10.63;7455;7379;44.6
10:14:37;456.4;10.94;4998;487.1;5.28;2573;231.5;10.78;232.2;10.78;233.3;10.76;7571;7493;44.9
10:19:41;455.5;11.06;5041;484.6;5.35;2597;231.9;10.86;232.6;10.86;233.9;10.84;7638;7562;45.3
10:24:45;456.1;11.56;5272;483.6;5.30;2566;231.5;11.12;232.3;11.09;233.5;11.03;7841;7731;45.7
10:29:49;446.4;10.65;4759;483.3;5.09;2465;231.5;10.27;232.4;10.28;233.4;10.26;7224;7144;46.1
