25.10.2013 08:09:23  *01n 20 100TL 4 420.8 0.02 10 234.2 0.00 0 227.8 0.00 229.2 0.00 229.6 0.00 10 0 1.000 26.7 11906 0000 
25.10.2013 08:14:27  *01n 20 100TL 4 224.9 0.04 10 461.6 0.00 0 227.7 0.00 229.1 0.00 229.4 0.00 10 0 1.000 27.7 11906 0000 
25.10.2013 08:19:31  *01n 20 100TL 4 413.5 0.02 10 238.5 0.00 0 227.4 0.00 228.6 0.00 228.9 0.00 10 0 1.000 28.2 11906 0000 
25.10.2013 08:24:36  *01n 20 100TL 4 391.2 0.03 11 321.8 0.00 0 227.9 0.00 229.0 0.00 229.4 0.00 11 0 1.000 28.4 11906 0000 
25.10.2013 08:29:40  *01n 20 100TL 4 503.6 0.07 39 328.3 0.00 0 228.0 0.30 229.2 0.30 229.4 0.30 39 30 1.000 28.7 11906 0000 
25.10.2013 08:34:44  *01n 20 100TL 4 392.7 0.32 129 214.6 0.04 10 228.3 0.79 229.5 0.81 229.5 0.79 139 134 1.000 29.6 11906 0000 
25.10.2013 08:39:48  *01n 20 100TL 4 392.5 0.45 177 214.6 0.10 22 228.5 0.81 229.5 0.82 229.8 0.81 200 190 1.000 30.3 11906 0000 
25.10.2013 08:44:52  *01n 20 100TL 4 392.5 0.39 156 214.5 0.07 17 228.6 0.80 229.7 0.81 229.9 0.81 173 170 1.000 30.9 11906 0000 
25.10.2013 08:49:56  *01n 20 100TL 4 392.5 0.37 147 214.6 0.06 13 228.9 0.80 229.8 0.81 230.1 0.81 160 154 1.000 31.4 11906 0000 
25.10.2013 08:55:00  *01n 20 100TL 4 392.5 0.46 182 214.6 0.10 22 229.0 0.82 229.9 0.83 230.3 0.84 204 195 1.000 31.9 11906 0000 
25.10.2013 09:00:04  *01n 20 100TL 4 392.5 0.50 196 214.6 0.11 25 228.8 0.83 229.7 0.83 230.0 0.85 221 216 1.000 32.3 11906 0000 
25.10.2013 09:05:08  *01n 20 100TL 4 474.8 0.56 269 214.6 0.16 36 229.1 0.88 229.8 0.88 230.3 0.89 305 299 1.000 32.7 11906 0000 
25.10.2013 09:10:12  *01n 20 100TL 4 505.1 0.64 325 214.6 0.21 46 229.7 0.93 230.5 0.93 230.9 0.93 371 361 1.000 33.0 11906 0000 
25.10.2013 09:15:16  *01n 20 100TL 4 502.9 0.67 337 214.6 0.22 48 230.2 0.95 230.9 0.95 231.6 0.95 386 376 1.000 33.4 11906 0000 
25.10.2013 09:20:20  *01n 20 100TL 4 493.5 0.76 379 214.6 0.26 57 230.6 0.99 231.2 0.99 232.2 0.99 437 424 1.000 33.7 11906 0000 
25.10.2013 09:25:24  *01n 20 100TL 4 500.4 0.86 433 214.6 0.32 68 231.0 1.04 231.5 1.04 232.7 1.04 502 483 1.000 33.9 11906 0000 
25.10.2013 09:30:28  *01n 20 100TL 4 500.9 0.97 486 214.6 0.36 79 230.8 1.11 231.7 1.11 232.4 1.11 565 550 1.000 34.2 11906 0000 
